gap_bin,seen_merchant,amount_vs_history,events,customers,frauds,invalid_labels,fraud_rate,event_share,source
4,0,0,1951,135,96,0,0.04920553562275756,0.01000010251258342,numeric_digit_relaxed_20260929/generated_validation_20261011
4,0,1,1426,137,68,0,0.047685834502103785,0.007309147197818533,numeric_digit_relaxed_20260929/generated_validation_20261011
4,0,2,545,121,33,0,0.060550458715596334,0.002793467898184502,numeric_digit_relaxed_20260929/generated_validation_20261011
4,1,-1,4,4,3,0,0.75,2.0502516683922953e-05,numeric_digit_relaxed_20260929/generated_validation_20261011
4,1,0,4568,130,188,0,0.04115586690017513,0.02341387405304001,numeric_digit_relaxed_20260929/generated_validation_20261011
4,1,1,3181,123,161,0,0.050613014775227914,0.016304626392889727,numeric_digit_relaxed_20260929/generated_validation_20261011
4,1,2,1190,117,41,0,0.034453781512605045,0.006099498713467078,numeric_digit_relaxed_20260929/generated_validation_20261011
5,0,-1,74,59,31,0,0.4189189189189189,0.0003792965586525746,numeric_digit_relaxed_20260929/generated_validation_20261011
5,0,0,5678,135,141,0,0.02483268756604438,0.029103322432828628,numeric_digit_relaxed_20260929/generated_validation_20261011
5,0,1,3944,136,115,0,0.02915821501014199,0.02021548145034803,numeric_digit_relaxed_20260929/generated_validation_20261011
5,0,2,1616,133,62,0,0.038366336633663366,0.008283016740304872,numeric_digit_relaxed_20260929/generated_validation_20261011
5,1,0,13155,132,538,0,0.040896997339414674,0.06742765174425161,numeric_digit_relaxed_20260929/generated_validation_20261011
5,1,1,9724,133,510,0,0.05244755244755245,0.04984161805861669,numeric_digit_relaxed_20260929/generated_validation_20261011
5,1,2,3248,124,104,0,0.03201970443349754,0.016648043547345438,numeric_digit_relaxed_20260929/generated_validation_20261011
6,0,-1,323,137,47,0,0.14551083591331268,0.0016555782222267784,numeric_digit_relaxed_20260929/generated_validation_20261011
6,0,0,22638,138,121,0,0.005344995140913508,0.11603399317266194,numeric_digit_relaxed_20260929/generated_validation_20261011
6,0,1,16167,135,93,0,0.005752458712191501,0.08286604680724559,numeric_digit_relaxed_20260929/generated_validation_20261011
6,0,2,6358,140,61,0,0.009594212016357346,0.03258875026909553,numeric_digit_relaxed_20260929/generated_validation_20261011
6,1,-1,6,5,4,0,0.6666666666666666,3.075377502588443e-05,numeric_digit_relaxed_20260929/generated_validation_20261011
6,1,0,39858,133,450,0,0.011290079783230468,0.20429732749695026,numeric_digit_relaxed_20260929/generated_validation_20261011
6,1,1,29953,134,338,0,0.011284345474576837,0.15352797055838605,numeric_digit_relaxed_20260929/generated_validation_20261011
6,1,2,10333,132,78,0,0.007548630600987129,0.05296312622374397,numeric_digit_relaxed_20260929/generated_validation_20261011
7,0,-1,122,74,3,0,0.02459016393442623,0.00062532675885965,numeric_digit_relaxed_20260929/generated_validation_20261011
7,0,0,4239,133,7,0,0.0016513328615239443,0.02172754205578735,numeric_digit_relaxed_20260929/generated_validation_20261011
7,0,1,2879,134,2,0,0.0006946856547412296,0.014756686383253545,numeric_digit_relaxed_20260929/generated_validation_20261011
7,0,2,1241,131,3,0,0.0024174053182917004,0.006360905801187096,numeric_digit_relaxed_20260929/generated_validation_20261011
7,1,0,3829,131,7,0,0.0018281535648994515,0.019626034095685245,numeric_digit_relaxed_20260929/generated_validation_20261011
7,1,1,2866,132,5,0,0.0017445917655268667,0.014690053204030796,numeric_digit_relaxed_20260929/generated_validation_20261011
7,1,2,1048,131,3,0,0.0028625954198473282,0.005371659371187813,numeric_digit_relaxed_20260929/generated_validation_20261011
-1,0,-1,143,143,38,0,0.26573426573426573,0.0007244688073115621,numeric_digit_relaxed_20260929/generated_validation_20261012
0,0,0,2,2,1,0,0.5,1.013243087149038e-05,numeric_digit_relaxed_20260929/generated_validation_20261012
0,0,1,3,3,2,0,0.6666666666666666,1.5198646307235568e-05,numeric_digit_relaxed_20260929/generated_validation_20261012
0,1,0,5,4,2,0,0.4,2.5331077178725947e-05,numeric_digit_relaxed_20260929/generated_validation_20261012
0,1,1,2,2,1,0,0.5,1.013243087149038e-05,numeric_digit_relaxed_20260929/generated_validation_20261012
0,1,2,1,1,0,0,0.0,5.06621543574519e-06,numeric_digit_relaxed_20260929/generated_validation_20261012
1,0,-1,2,2,2,0,1.0,1.013243087149038e-05,numeric_digit_relaxed_20260929/generated_validation_20261012
1,0,0,10,10,4,0,0.4,5.066215435745189e-05,numeric_digit_relaxed_20260929/generated_validation_20261012
1,0,1,10,10,3,0,0.3,5.066215435745189e-05,numeric_digit_relaxed_20260929/generated_validation_20261012
1,0,2,1,1,0,0,0.0,5.06621543574519e-06,numeric_digit_relaxed_20260929/generated_validation_20261012
1,1,0,21,15,5,0,0.23809523809523808,0.00010639052415064898,numeric_digit_relaxed_20260929/generated_validation_20261012
1,1,1,13,9,5,0,0.38461538461538464,6.586080066468746e-05,numeric_digit_relaxed_20260929/generated_validation_20261012
1,1,2,4,4,1,0,0.25,2.026486174298076e-05,numeric_digit_relaxed_20260929/generated_validation_20261012
2,0,-1,3,3,2,0,0.6666666666666666,1.5198646307235568e-05,numeric_digit_relaxed_20260929/generated_validation_20261012
2,0,0,78,45,18,0,0.23076923076923078,0.0003951648039881248,numeric_digit_relaxed_20260929/generated_validation_20261012
2,0,1,61,47,11,0,0.18032786885245902,0.00030903914158045655,numeric_digit_relaxed_20260929/generated_validation_20261012
2,0,2,27,22,5,0,0.18518518518518517,0.0001367878167651201,numeric_digit_relaxed_20260929/generated_validation_20261012
2,1,0,156,64,15,0,0.09615384615384616,0.0007903296079762496,numeric_digit_relaxed_20260929/generated_validation_20261012
2,1,1,159,62,15,0,0.09433962264150944,0.0008055282542834851,numeric_digit_relaxed_20260929/generated_validation_20261012
2,1,2,47,32,4,0,0.0851063829787234,0.0002381121254800239,numeric_digit_relaxed_20260929/generated_validation_20261012
3,0,-1,8,8,5,0,0.625,4.052972348596152e-05,numeric_digit_relaxed_20260929/generated_validation_20261012
3,0,0,350,108,50,0,0.14285714285714285,0.0017731754025108164,numeric_digit_relaxed_20260929/generated_validation_20261012
3,0,1,258,96,28,0,0.10852713178294573,0.001307083582422259,numeric_digit_relaxed_20260929/generated_validation_20261012
3,0,2,97,62,14,0,0.14432989690721648,0.0004914228972672834,numeric_digit_relaxed_20260929/generated_validation_20261012
3,1,0,856,106,75,0,0.08761682242990654,0.004336680412997882,numeric_digit_relaxed_20260929/generated_validation_20261012
3,1,1,609,94,69,0,0.11330049261083744,0.0030853252003688204,numeric_digit_relaxed_20260929/generated_validation_20261012
3,1,2,199,77,12,0,0.06030150753768844,0.0010081768717132926,numeric_digit_relaxed_20260929/generated_validation_20261012
4,0,-1,45,34,29,0,0.6444444444444445,0.00022797969460853354,numeric_digit_relaxed_20260929/generated_validation_20261012
4,0,0,2000,134,186,0,0.093,0.01013243087149038,numeric_digit_relaxed_20260929/generated_validation_20261012
4,0,1,1411,134,134,0,0.09496810772501772,0.007148429979836462,numeric_digit_relaxed_20260929/generated_validation_20261012
4,0,2,549,116,66,0,0.12021857923497267,0.002781352274224109,numeric_digit_relaxed_20260929/generated_validation_20261012
4,1,-1,1,1,1,0,1.0,5.06621543574519e-06,numeric_digit_relaxed_20260929/generated_validation_20261012
4,1,0,4939,129,404,0,0.08179793480461632,0.02502203803714549,numeric_digit_relaxed_20260929/generated_validation_20261012
4,1,1,3692,128,369,0,0.09994582881906826,0.01870446738877124,numeric_digit_relaxed_20260929/generated_validation_20261012
4,1,2,1234,114,71,0,0.05753646677471637,0.006251709847709564,numeric_digit_relaxed_20260929/generated_validation_20261012
5,0,-1,74,61,32,0,0.43243243243243246,0.00037489994224514404,numeric_digit_relaxed_20260929/generated_validation_20261012
5,0,0,5652,136,244,0,0.043170559094125975,0.028634249642831813,numeric_digit_relaxed_20260929/generated_validation_20261012
5,0,1,3893,134,183,0,0.04700744926791677,0.019722776691356022,numeric_digit_relaxed_20260929/generated_validation_20261012
5,0,2,1639,131,102,0,0.06223306894447834,0.008303527099186366,numeric_digit_relaxed_20260929/generated_validation_20261012
5,1,0,13724,133,846,0,0.06164383561643835,0.06952874064016698,numeric_digit_relaxed_20260929/generated_validation_20261012
5,1,1,10215,132,811,0,0.0793930494371023,0.05175139067613711,numeric_digit_relaxed_20260929/generated_validation_20261012
5,1,2,3448,121,149,0,0.043213457076566125,0.017468310822449415,numeric_digit_relaxed_20260929/generated_validation_20261012
6,0,-1,346,138,62,0,0.1791907514450867,0.0017529105407678356,numeric_digit_relaxed_20260929/generated_validation_20261012
6,0,0,22289,135,192,0,0.008614114585670062,0.11292087584732453,numeric_digit_relaxed_20260929/generated_validation_20261012
6,0,1,15566,135,141,0,0.009058203777463704,0.07886070947280963,numeric_digit_relaxed_20260929/generated_validation_20261012
6,0,2,6377,138,99,0,0.01552454132037008,0.03230725583374707,numeric_digit_relaxed_20260929/generated_validation_20261012
6,1,-1,3,3,3,0,1.0,1.5198646307235568e-05,numeric_digit_relaxed_20260929/generated_validation_20261012
6,1,0,40192,132,485,0,0.012067078025477707,0.20362133079347067,numeric_digit_relaxed_20260929/generated_validation_20261012
6,1,1,29644,132,365,0,0.012312778302523275,0.1501828903772304,numeric_digit_relaxed_20260929/generated_validation_20261012
6,1,2,10455,132,97,0,0.009277857484457197,0.052967282380715956,numeric_digit_relaxed_20260929/generated_validation_20261012
7,0,-1,89,58,3,0,0.033707865168539325,0.00045089317378132186,numeric_digit_relaxed_20260929/generated_validation_20261012
7,0,0,4419,132,7,0,0.0015840687938447613,0.022387606010557993,numeric_digit_relaxed_20260929/generated_validation_20261012
7,0,1,3088,132,4,0,0.0012953367875647669,0.015644473265581146,numeric_digit_relaxed_20260929/generated_validation_20261012
7,0,2,1244,130,13,0,0.01045016077170418,0.0063023720020670155,numeric_digit_relaxed_20260929/generated_validation_20261012
7,1,-1,1,1,0,0,0.0,5.06621543574519e-06,numeric_digit_relaxed_20260929/generated_validation_20261012
7,1,0,4008,132,7,0,0.001746506986027944,0.02030539146646672,numeric_digit_relaxed_20260929/generated_validation_20261012
7,1,1,2899,131,3,0,0.0010348395998620215,0.014686958548225305,numeric_digit_relaxed_20260929/generated_validation_20261012
7,1,2,1125,129,3,0,0.0026666666666666666,0.005699492365213338,numeric_digit_relaxed_20260929/generated_validation_20261012
-1,0,-1,143,143,61,0,0.42657342657342656,0.0007584275622122749,order_category_digit_relaxed_20260928/generated_validation_20261011
0,0,0,1,1,0,0,0.0,5.303689246239684e-06,order_category_digit_relaxed_20260928/generated_validation_20261011
0,0,1,1,1,0,0,0.0,5.303689246239684e-06,order_category_digit_relaxed_20260928/generated_validation_20261011
0,1,0,5,5,0,0,0.0,2.651844623119842e-05,order_category_digit_relaxed_20260928/generated_validation_20261011
0,1,1,1,1,0,0,0.0,5.303689246239684e-06,order_category_digit_relaxed_20260928/generated_validation_20261011
0,1,2,2,2,0,0,0.0,1.0607378492479368e-05,order_category_digit_relaxed_20260928/generated_validation_20261011
1,0,0,7,7,0,0,0.0,3.712582472367779e-05,order_category_digit_relaxed_20260928/generated_validation_20261011
1,0,1,2,2,0,0,0.0,1.0607378492479368e-05,order_category_digit_relaxed_20260928/generated_validation_20261011
1,0,2,1,1,1,0,1.0,5.303689246239684e-06,order_category_digit_relaxed_20260928/generated_validation_20261011
1,1,0,10,9,0,0,0.0,5.303689246239684e-05,order_category_digit_relaxed_20260928/generated_validation_20261011
1,1,1,14,12,0,0,0.0,7.425164944735559e-05,order_category_digit_relaxed_20260928/generated_validation_20261011
1,1,2,4,4,0,0,0.0,2.1214756984958736e-05,order_category_digit_relaxed_20260928/generated_validation_20261011
2,0,-1,1,1,1,0,1.0,5.303689246239684e-06,order_category_digit_relaxed_20260928/generated_validation_20261011
2,0,0,62,48,5,0,0.08064516129032258,0.0003288287332668604,order_category_digit_relaxed_20260928/generated_validation_20261011
2,0,1,52,36,0,0,0.0,0.0002757918408044636,order_category_digit_relaxed_20260928/generated_validation_20261011
2,0,2,25,23,6,0,0.24,0.00013259223115599211,order_category_digit_relaxed_20260928/generated_validation_20261011
2,1,0,150,66,2,0,0.013333333333333334,0.0007955533869359526,order_category_digit_relaxed_20260928/generated_validation_20261011
2,1,1,117,59,0,0,0.0,0.0006205316418100431,order_category_digit_relaxed_20260928/generated_validation_20261011
2,1,2,56,38,0,0,0.0,0.00029700659778942234,order_category_digit_relaxed_20260928/generated_validation_20261011
3,0,-1,10,9,6,0,0.6,5.303689246239684e-05,order_category_digit_relaxed_20260928/generated_validation_20261011
3,0,0,348,110,17,0,0.04885057471264368,0.0018456838576914102,order_category_digit_relaxed_20260928/generated_validation_20261011
3,0,1,211,94,8,0,0.037914691943127965,0.0011190784309565733,order_category_digit_relaxed_20260928/generated_validation_20261011
3,0,2,101,64,16,0,0.15841584158415842,0.0005356726138702081,order_category_digit_relaxed_20260928/generated_validation_20261011
3,1,0,802,98,11,0,0.01371571072319202,0.0042535587754842265,order_category_digit_relaxed_20260928/generated_validation_20261011
3,1,1,534,94,6,0,0.011235955056179775,0.0028321700574919914,order_category_digit_relaxed_20260928/generated_validation_20261011
3,1,2,241,78,10,0,0.04149377593360996,0.001278189108343764,order_category_digit_relaxed_20260928/generated_validation_20261011
4,0,-1,31,28,20,0,0.6451612903225806,0.0001644143666334302,order_category_digit_relaxed_20260928/generated_validation_20261011
4,0,0,2137,137,87,0,0.04071127749181095,0.011333983919214205,order_category_digit_relaxed_20260928/generated_validation_20261011
4,0,1,1303,130,42,0,0.03223330775134305,0.006910707087850309,order_category_digit_relaxed_20260928/generated_validation_20261011
4,0,2,632,123,65,0,0.10284810126582279,0.0033519316036234805,order_category_digit_relaxed_20260928/generated_validation_20261011
4,1,0,4952,124,53,0,0.010702746365105008,0.026263869147378917,order_category_digit_relaxed_20260928/generated_validation_20261011
4,1,1,3169,123,21,0,0.006626696118649416,0.01680739122133356,order_category_digit_relaxed_20260928/generated_validation_20261011
4,1,2,1462,112,40,0,0.027359781121751026,0.007753993678002419,order_category_digit_relaxed_20260928/generated_validation_20261011
5,0,-1,77,59,40,0,0.5194805194805194,0.0004083840719604557,order_category_digit_relaxed_20260928/generated_validation_20261011
5,0,0,5804,137,197,0,0.0339421088904204,0.03078261238517513,order_category_digit_relaxed_20260928/generated_validation_20261011
5,0,1,3581,134,67,0,0.018709857581681096,0.01899251119078431,order_category_digit_relaxed_20260928/generated_validation_20261011
5,0,2,1654,131,123,0,0.0743651753325272,0.008772302013280438,order_category_digit_relaxed_20260928/generated_validation_20261011
5,1,-1,2,2,1,0,0.5,1.0607378492479368e-05,order_category_digit_relaxed_20260928/generated_validation_20261011
5,1,0,12971,133,108,0,0.008326266286331046,0.06879415321297494,order_category_digit_relaxed_20260928/generated_validation_20261011
5,1,1,8816,131,40,0,0.004537205081669692,0.04675732439484906,order_category_digit_relaxed_20260928/generated_validation_20261011
5,1,2,3816,123,105,0,0.027515723270440252,0.020238878163650637,order_category_digit_relaxed_20260928/generated_validation_20261011
6,0,-1,333,139,112,0,0.33633633633633636,0.0017661285189978148,order_category_digit_relaxed_20260928/generated_validation_20261011
6,0,0,21487,140,274,0,0.012751896495555453,0.1139603708339521,order_category_digit_relaxed_20260928/generated_validation_20261011
6,0,1,14893,138,95,0,0.006378835694621635,0.07898784394424761,order_category_digit_relaxed_20260928/generated_validation_20261011
6,0,2,5848,141,175,0,0.029924760601915186,0.031015974712009675,order_category_digit_relaxed_20260928/generated_validation_20261011
6,1,-1,5,5,2,0,0.4,2.651844623119842e-05,order_category_digit_relaxed_20260928/generated_validation_20261011
6,1,0,37692,138,137,0,0.0036347235487636633,0.1999066550692662,order_category_digit_relaxed_20260928/generated_validation_20261011
6,1,1,27937,134,66,0,0.0023624583885170206,0.14816916647219805,order_category_digit_relaxed_20260928/generated_validation_20261011
6,1,2,11438,133,134,0,0.011715334848749781,0.06066359759848951,order_category_digit_relaxed_20260928/generated_validation_20261011
7,0,-1,113,69,5,0,0.04424778761061947,0.0005993168848250843,order_category_digit_relaxed_20260928/generated_validation_20261011
7,0,0,4038,134,23,0,0.005695889053987122,0.021416297176315845,order_category_digit_relaxed_20260928/generated_validation_20261011
7,0,1,3072,134,10,0,0.0032552083333333335,0.01629293336444831,order_category_digit_relaxed_20260928/generated_validation_20261011
7,0,2,936,125,11,0,0.011752136752136752,0.0049642531344803445,order_category_digit_relaxed_20260928/generated_validation_20261011
