run,condition,events,customers,frauds,fraud_rate,ci_low,ci_high,bootstrap_nonempty,adequate_support
order_category_numeric_digit_relaxed_20260928/generated_validation_20261011,new_merchant,63770,147,1191,0.018676493649051277,0.01188028695119927,0.02651369010298291,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261011,amount_gt_3x_prior20median,24473,145,221,0.00903035998855882,0.005587650289160526,0.01280999280071767,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261011,previous_fraud,1636,75,1528,0.9339853300733496,0.8964148372162485,0.9543294856905217,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261011,previous_normal,164363,134,76,0.00046239117076227616,0.0003452686356425382,0.0005767629264162291,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261011,short_seen,1657,117,37,0.022329511164755584,0.008946886051844828,0.03997761820245339,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261011,short_new,798,130,73,0.09147869674185463,0.04610443903922165,0.14122034070002648,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261011,first_transaction,147,147,47,0.3197278911564626,0.24489795918367346,0.3945578231292517,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261011,short_sequence_le_100_RETROSPECTIVE,488,20,255,0.5225409836065574,0.3026536215244846,0.8409572667653903,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261011,long_sequence_gt_100_RETROSPECTIVE,165658,127,1396,0.008427000205242126,0.004462493160580627,0.013059552281892981,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261012,all,175666,147,2837,0.016149966413534778,0.009139577057032328,0.02453541182264209,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261012,positive_gap_le_5s,35,28,3,0.08571428571428572,0.0,0.17194581280788176,500,False
order_category_numeric_digit_relaxed_20260928/generated_validation_20261012,positive_gap_le_300s,2728,134,176,0.06451612903225806,0.03098871449498697,0.10263726212511813,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261012,seen_merchant,108951,142,1080,0.009912713054492386,0.004689097147512233,0.016425249405154836,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261012,new_merchant,66715,147,1757,0.026335906467810838,0.016190044077665573,0.037487372508724456,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261012,amount_gt_3x_prior20median,25816,141,316,0.012240471025720484,0.006221171293467032,0.018040041804762687,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261012,previous_fraud,2824,87,2691,0.9529036827195467,0.9233347464539953,0.9674639881985422,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261012,previous_normal,172695,135,95,0.0005501027823619676,0.0004168259618871993,0.000681947884511514,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261012,short_seen,1834,118,72,0.03925845147219193,0.014868707162995154,0.0735734918726913,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261012,short_new,894,130,104,0.116331096196868,0.06076744408584378,0.1730887314439946,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261012,first_transaction,147,147,51,0.3469387755102041,0.272108843537415,0.41496598639455784,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261012,short_sequence_le_100_RETROSPECTIVE,269,14,211,0.7843866171003717,0.4437685789693013,1.0,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261012,long_sequence_gt_100_RETROSPECTIVE,175397,133,2626,0.014971749801878025,0.008078674237332018,0.023071644230010024,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261011,all,199636,147,4695,0.02351780240036867,0.007114979758025397,0.05065620035228683,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261011,positive_gap_le_5s,53,38,15,0.2830188679245283,0.10270935960591134,0.44568557919621743,500,False
order_category_numeric_digit_relaxed_20260929/generated_validation_20261011,positive_gap_le_300s,2990,138,329,0.11003344481605351,0.043993110481115906,0.19513224624169037,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261011,seen_merchant,128220,141,3075,0.023982218062704726,0.0030792701849790037,0.06136463766894346,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261011,new_merchant,71416,147,1620,0.02268399238265935,0.013970922215120219,0.033517740298997824,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261011,amount_gt_3x_prior20median,29712,146,276,0.009289176090468497,0.005236480033246417,0.015004738675585211,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261011,previous_fraud,4685,79,4578,0.9771611526147278,0.9251219307166172,0.9899345427938893,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261011,previous_normal,194804,139,75,0.00038500236134781626,0.00028460465059084074,0.0004866760914216493,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261011,short_seen,2061,124,184,0.08927704997573993,0.02045459957470216,0.19156799420584045,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261011,short_new,929,135,145,0.15608180839612487,0.09121440149708096,0.2261367210708419,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261011,first_transaction,147,147,42,0.2857142857142857,0.2141156462585034,0.36054421768707484,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261011,short_sequence_le_100_RETROSPECTIVE,230,13,142,0.6173913043478261,0.3460758359042775,0.965436155684534,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261011,long_sequence_gt_100_RETROSPECTIVE,199406,134,4553,0.022832813455964215,0.0063980343570785286,0.04995621929571209,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261012,all,204133,147,8503,0.04165421563392494,0.013739308992366982,0.08175913360409473,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261012,positive_gap_le_5s,52,35,18,0.34615384615384615,0.15440110826939474,0.540875,500,False
order_category_numeric_digit_relaxed_20260929/generated_validation_20261012,positive_gap_le_300s,3403,139,633,0.18601234205113135,0.07346672986637776,0.31083126922972965,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261012,seen_merchant,132575,137,6082,0.045875919290967376,0.008870135244091996,0.09870461434100095,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261012,new_merchant,71558,147,2421,0.033832695156376644,0.02117069964487464,0.04855570165445792,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261012,amount_gt_3x_prior20median,29275,144,814,0.02780529461998292,0.012410465185332066,0.05385640812873592,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261012,previous_fraud,8492,87,8345,0.9826895902025435,0.9493373807417211,0.9911964065540282,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261012,previous_normal,195494,137,110,0.0005626771154101916,0.0004050333196170592,0.0007390840491350278,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261012,short_seen,2382,122,417,0.17506297229219145,0.03933280959031658,0.32920037210464614,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261012,short_new,1021,135,216,0.21155729676787463,0.1371892222902633,0.27900642725812363,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261012,first_transaction,147,147,48,0.32653061224489793,0.2481292517006803,0.3945578231292517,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261012,short_sequence_le_100_RETROSPECTIVE,99,11,86,0.8686868686868687,0.5788552321007081,1.0,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261012,long_sequence_gt_100_RETROSPECTIVE,204034,136,8417,0.04125292843349638,0.013487128634433401,0.08133897961678624,500,True
order_category_relaxed_20260928/generated_validation_20261011,all,193361,147,1389,0.007183454781470928,0.005216128420033223,0.009601432969559027,500,True
order_category_relaxed_20260928/generated_validation_20261011,positive_gap_le_5s,53,41,1,0.018867924528301886,0.0,0.060084033613445324,500,False
order_category_relaxed_20260928/generated_validation_20261011,positive_gap_le_300s,3224,137,101,0.031327543424317615,0.015333523614510366,0.05239088029796369,500,True
order_category_relaxed_20260928/generated_validation_20261011,seen_merchant,124608,138,352,0.002824858757062147,0.0018585050482862783,0.003934316982290893,500,True
order_category_relaxed_20260928/generated_validation_20261011,new_merchant,68753,147,1037,0.015082978197315026,0.010981274704417497,0.01969545058412166,500,True
order_category_relaxed_20260928/generated_validation_20261011,amount_gt_3x_prior20median,30732,142,315,0.010249902381882078,0.007207972614823684,0.01417826565269109,500,True
order_category_relaxed_20260928/generated_validation_20261011,previous_fraud,1377,122,1120,0.813362381989833,0.7503842833186671,0.8558065462560109,500,True
order_category_relaxed_20260928/generated_validation_20261011,previous_normal,191837,137,201,0.0010477645084107862,0.0008728893377276836,0.0012289064870639372,500,True
order_category_relaxed_20260928/generated_validation_20261011,short_seen,2242,120,25,0.011150758251561105,0.004267495771927587,0.021733450660362596,500,True
order_category_relaxed_20260928/generated_validation_20261011,short_new,982,131,76,0.07739307535641547,0.04118431010474057,0.1200002166909842,500,True
order_category_relaxed_20260928/generated_validation_20261011,first_transaction,147,147,68,0.46258503401360546,0.3877551020408163,0.54421768707483,500,True
order_category_relaxed_20260928/generated_validation_20261011,short_sequence_le_100_RETROSPECTIVE,361,16,136,0.3767313019390582,0.16729259809987626,0.7739786157124865,500,True
order_category_relaxed_20260928/generated_validation_20261011,long_sequence_gt_100_RETROSPECTIVE,193000,131,1253,0.006492227979274612,0.004447095657230641,0.008828060247078941,500,True
order_category_relaxed_20260928/generated_validation_20261012,all,193625,147,1072,0.005536475145255003,0.0039157976867563,0.007102454548235907,500,True
order_category_relaxed_20260928/generated_validation_20261012,positive_gap_le_5s,55,39,0,0.0,0.0,0.0,500,False
order_category_relaxed_20260928/generated_validation_20261012,positive_gap_le_300s,3028,140,41,0.013540290620871863,0.008308237731038878,0.019721092464265625,500,True
order_category_relaxed_20260928/generated_validation_20261012,seen_merchant,123275,139,270,0.002190225106469276,0.001447947732983095,0.003003231147938218,500,True
order_category_relaxed_20260928/generated_validation_20261012,new_merchant,70350,147,802,0.011400142146410804,0.008264866662487042,0.014433162530560298,500,True
order_category_relaxed_20260928/generated_validation_20261012,amount_gt_3x_prior20median,30606,147,241,0.007874273018362413,0.00555844156279122,0.010327965783310411,500,True
order_category_relaxed_20260928/generated_validation_20261012,previous_fraud,1060,120,817,0.7707547169811321,0.7001981855300374,0.8153892774784613,500,True
order_category_relaxed_20260928/generated_validation_20261012,previous_normal,192418,137,193,0.0010030246650521261,0.0008343548478420745,0.0011453054870551927,500,True
order_category_relaxed_20260928/generated_validation_20261012,short_seen,2098,121,8,0.0038131553860819827,0.0013359613174071666,0.006857538248198412,500,False
order_category_relaxed_20260928/generated_validation_20261012,short_new,930,138,33,0.035483870967741936,0.021737439030564885,0.050837916638277976,500,True
order_category_relaxed_20260928/generated_validation_20261012,first_transaction,147,147,62,0.4217687074829932,0.3469387755102041,0.4965986394557823,500,True
order_category_relaxed_20260928/generated_validation_20261012,short_sequence_le_100_RETROSPECTIVE,242,14,167,0.6900826446280992,0.4610415709692237,0.9935259046052631,500,True
order_category_relaxed_20260928/generated_validation_20261012,long_sequence_gt_100_RETROSPECTIVE,193383,133,905,0.004679832249990951,0.003179037555849665,0.006012771439595055,500,True
order_category_relaxed_20260929/generated_validation_20261011,all,213945,147,1498,0.007001799527916053,0.0047116278617876555,0.009717859265301033,500,True
order_category_relaxed_20260929/generated_validation_20261011,positive_gap_le_5s,61,42,1,0.01639344262295082,0.0,0.06366936845660248,500,False
order_category_relaxed_20260929/generated_validation_20261011,positive_gap_le_300s,3460,139,89,0.025722543352601157,0.01564526380067378,0.03681012326252295,500,True
order_category_relaxed_20260929/generated_validation_20261011,seen_merchant,141338,141,362,0.0025612361855976455,0.0015946692992659553,0.0038104724766236968,500,True
order_category_relaxed_20260929/generated_validation_20261011,new_merchant,72607,147,1136,0.015645874364730673,0.010924831346658033,0.02080123159089112,500,True
order_category_relaxed_20260929/generated_validation_20261011,amount_gt_3x_prior20median,35054,144,476,0.013579049466537343,0.008810216685751377,0.019296292971408172,500,True
order_category_relaxed_20260929/generated_validation_20261011,previous_fraud,1491,95,1326,0.8893360160965795,0.8490072429914509,0.9152608467481885,500,True
order_category_relaxed_20260929/generated_validation_20261011,previous_normal,212307,140,128,0.0006029005167045835,0.0004854825186820217,0.0007238852160807401,500,True
order_category_relaxed_20260929/generated_validation_20261011,short_seen,2413,118,11,0.0045586406962287605,0.0019312445270196989,0.00772961080178727,500,False
order_category_relaxed_20260929/generated_validation_20261011,short_new,1047,137,78,0.07449856733524356,0.045185558997204146,0.10514651829857156,500,True
order_category_relaxed_20260929/generated_validation_20261011,first_transaction,147,147,44,0.29931972789115646,0.22448979591836735,0.3673469387755102,500,True
order_category_relaxed_20260929/generated_validation_20261011,short_sequence_le_100_RETROSPECTIVE,286,11,176,0.6153846153846154,0.22722529644268777,0.9747605669773974,500,True
order_category_relaxed_20260929/generated_validation_20261011,long_sequence_gt_100_RETROSPECTIVE,213659,136,1322,0.0061874295021506235,0.004165809118054398,0.008427591400898889,500,True
order_category_relaxed_20260929/generated_validation_20261012,all,201587,147,1234,0.006121426480874262,0.004641558329899011,0.007902735765258278,500,True
order_category_relaxed_20260929/generated_validation_20261012,positive_gap_le_5s,59,39,1,0.01694915254237288,0.0,0.0582861990950226,500,False
order_category_relaxed_20260929/generated_validation_20261012,positive_gap_le_300s,3159,136,66,0.020892687559354226,0.013269142075590226,0.029938809296610108,500,True
order_category_relaxed_20260929/generated_validation_20261012,seen_merchant,131588,139,283,0.0021506520351399824,0.0014789129370625482,0.0028804563816543847,500,True
order_category_relaxed_20260929/generated_validation_20261012,new_merchant,69999,147,951,0.013585908370119573,0.01016311202434857,0.01753213523732856,500,True
order_category_relaxed_20260929/generated_validation_20261012,amount_gt_3x_prior20median,32991,143,403,0.012215452699221,0.008803458091493273,0.01606661698652578,500,True
order_category_relaxed_20260929/generated_validation_20261012,previous_fraud,1221,98,1077,0.8820638820638821,0.8518776829481259,0.9025751124376202,500,True
order_category_relaxed_20260929/generated_validation_20261012,previous_normal,200219,134,114,0.0005693765326966971,0.0004681355628559765,0.0006885026610129272,500,True
order_category_relaxed_20260929/generated_validation_20261012,short_seen,2267,119,13,0.005734450816056462,0.002771193807968605,0.009201677020723062,500,False
order_category_relaxed_20260929/generated_validation_20261012,short_new,892,129,53,0.05941704035874439,0.03944091604377582,0.08621141692617695,500,True
order_category_relaxed_20260929/generated_validation_20261012,first_transaction,147,147,43,0.2925170068027211,0.22448979591836735,0.3673469387755102,500,True
order_category_relaxed_20260929/generated_validation_20261012,short_sequence_le_100_RETROSPECTIVE,250,15,189,0.756,0.4537442748091603,1.0,500,True
order_category_relaxed_20260929/generated_validation_20261012,long_sequence_gt_100_RETROSPECTIVE,201337,132,1045,0.0051903028256107915,0.0038211753804947356,0.006891607499334534,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261011,all,193361,147,618,0.0031960943520151427,0.0020184543721891443,0.005026653698341172,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261011,positive_gap_le_5s,51,34,0,0.0,0.0,0.0,500,False
order_event_is_fraud_relaxed_20260928/generated_validation_20261011,positive_gap_le_300s,3118,134,47,0.015073765234124438,0.004031096194440073,0.03378442662215835,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261011,seen_merchant,123905,140,165,0.00133166538880594,0.0006688180701040424,0.0025041915036080834,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261011,new_merchant,69456,147,453,0.0065221147201105735,0.004287017159499599,0.00944430943594329,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261011,amount_gt_3x_prior20median,29087,146,100,0.003437961976140544,0.002197020831419757,0.005132134925807234,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261011,previous_fraud,608,93,445,0.7319078947368421,0.5897124620492517,0.8249161788827067,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261011,previous_normal,192606,142,146,0.0007580241529339688,0.0006215652456070489,0.0009196456668770479,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261011,short_seen,2192,114,18,0.008211678832116789,0.0004033030683548257,0.023128495433335696,500,False
order_event_is_fraud_relaxed_20260928/generated_validation_20261011,short_new,926,132,29,0.03131749460043196,0.011494252873563218,0.05998239069552526,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261011,first_transaction,147,147,27,0.1836734693877551,0.1292517006802721,0.24846938775510188,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261011,short_sequence_le_100_RETROSPECTIVE,361,16,113,0.31301939058171746,0.13093815651260504,0.6478934817170111,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261011,long_sequence_gt_100_RETROSPECTIVE,193000,131,505,0.002616580310880829,0.0014959752831232751,0.004179596346478736,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261012,all,193625,147,469,0.002422207876049064,0.0016271855418319382,0.0033631634362179834,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261012,positive_gap_le_5s,53,38,0,0.0,0.0,0.0,500,False
order_event_is_fraud_relaxed_20260928/generated_validation_20261012,positive_gap_le_300s,2968,137,14,0.0047169811320754715,0.002402046081193973,0.007548580152847424,500,False
order_event_is_fraud_relaxed_20260928/generated_validation_20261012,seen_merchant,122687,140,119,0.0009699479162421446,0.0006723548182017835,0.0013248148933646534,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261012,new_merchant,70938,147,350,0.0049338859285573316,0.0031908210615565016,0.006936240856029829,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261012,amount_gt_3x_prior20median,29016,144,97,0.003342983181692859,0.0019204586772702638,0.00509201189662736,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261012,previous_fraud,459,95,309,0.673202614379085,0.549947815139701,0.7595687043653876,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261012,previous_normal,193019,141,132,0.000683870499795357,0.0005421929715711171,0.0008042713439415923,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261012,short_seen,2072,120,3,0.0014478764478764478,0.0,0.003135094922523606,500,False
order_event_is_fraud_relaxed_20260928/generated_validation_20261012,short_new,896,133,11,0.012276785714285714,0.005470166807318694,0.021254109724697955,500,False
order_event_is_fraud_relaxed_20260928/generated_validation_20261012,first_transaction,147,147,28,0.19047619047619047,0.1360544217687075,0.25170068027210885,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261012,short_sequence_le_100_RETROSPECTIVE,242,14,136,0.5619834710743802,0.2934768356643357,0.9058975579892524,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261012,long_sequence_gt_100_RETROSPECTIVE,193383,133,333,0.0017219714245823056,0.001082914913114587,0.0024434941593714774,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261011,all,213945,147,826,0.003860805347168665,0.0023491539127029086,0.005674126066682941,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261011,positive_gap_le_5s,58,41,0,0.0,0.0,0.0,500,False
order_event_is_fraud_relaxed_20260929/generated_validation_20261011,positive_gap_le_300s,3356,141,56,0.0166865315852205,0.006837315851017401,0.027571129674354964,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261011,seen_merchant,141221,143,205,0.0014516254664674517,0.0008353856303483506,0.00218941484108231,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261011,new_merchant,72724,147,621,0.008539134261041748,0.005093459040171575,0.012454830432743407,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261011,amount_gt_3x_prior20median,36270,144,190,0.005238489109456851,0.0026671891552703807,0.007958699663004063,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261011,previous_fraud,818,82,695,0.8496332518337408,0.7627583922261484,0.8984023279771701,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261011,previous_normal,212980,140,105,0.0004930040379378345,0.0003954534487059535,0.0005875550498651032,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261011,short_seen,2396,122,16,0.00667779632721202,0.0022360246634459168,0.012180010893246178,500,False
order_event_is_fraud_relaxed_20260929/generated_validation_20261011,short_new,960,137,40,0.041666666666666664,0.016910571285571288,0.06736276695989091,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261011,first_transaction,147,147,26,0.17687074829931973,0.11564625850340136,0.23809523809523808,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261011,short_sequence_le_100_RETROSPECTIVE,286,11,234,0.8181818181818182,0.5400825763831544,0.9832737845032926,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261011,long_sequence_gt_100_RETROSPECTIVE,213659,136,592,0.00277077024604627,0.0016320146656009585,0.004080263992023587,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261012,all,201587,147,780,0.003869297127294915,0.0025737103458482857,0.005436173347781306,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261012,positive_gap_le_5s,58,42,0,0.0,0.0,0.0,500,False
order_event_is_fraud_relaxed_20260929/generated_validation_20261012,positive_gap_le_300s,3028,139,50,0.016512549537648614,0.00842059607761694,0.027265314575605177,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261012,seen_merchant,131264,140,218,0.0016607752315943441,0.0010547649121291787,0.0024291342072516203,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261012,new_merchant,70323,147,562,0.007991695462366508,0.005456176730112348,0.011325312257131475,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261012,amount_gt_3x_prior20median,33648,146,174,0.005171184022824536,0.003333151883441609,0.0074335085588485925,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261012,previous_fraud,767,77,665,0.8670143415906127,0.8110192645297803,0.9048792298716453,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261012,previous_normal,200673,136,89,0.0004435075969363093,0.0003330923284530156,0.0005587351638575579,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261012,short_seen,2158,114,8,0.0037071362372567192,0.0011386203445196928,0.007012237934085067,500,False
order_event_is_fraud_relaxed_20260929/generated_validation_20261012,short_new,870,134,42,0.04827586206896552,0.025181671976262237,0.07776360655451778,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261012,first_transaction,147,147,26,0.17687074829931973,0.11564625850340136,0.24489795918367346,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261012,short_sequence_le_100_RETROSPECTIVE,250,15,197,0.788,0.4805818262531123,0.9963314850790567,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261012,long_sequence_gt_100_RETROSPECTIVE,201337,132,583,0.002895642629024968,0.0016899129728672132,0.004202015689641404,500,True
relaxed_20260928/generated_synthetic_20261011,all,201203,147,848,0.004214648886945026,0.003162080748852511,0.005428078109874645,500,True
relaxed_20260928/generated_synthetic_20261011,positive_gap_le_5s,50,42,0,0.0,0.0,0.0,500,False
relaxed_20260928/generated_synthetic_20261011,positive_gap_le_300s,3248,133,50,0.01539408866995074,0.008105862424734215,0.026586689710863275,500,True
relaxed_20260928/generated_synthetic_20261011,seen_merchant,131259,139,211,0.0016075088184429257,0.0011465962564808727,0.0020942535010413025,500,True
relaxed_20260928/generated_synthetic_20261011,new_merchant,69944,147,637,0.00910728582866293,0.006714142395684095,0.011940254013832212,500,True
relaxed_20260928/generated_synthetic_20261011,amount_gt_3x_prior20median,32305,146,168,0.005200433369447454,0.0034030208090227833,0.007412728355342467,500,True
relaxed_20260928/generated_synthetic_20261011,previous_fraud,834,108,593,0.7110311750599521,0.6399330677158004,0.7695773975405843,500,True
relaxed_20260928/generated_synthetic_20261011,previous_normal,200222,136,198,0.0009889023184265465,0.0008054958592595404,0.0011723850475375511,500,True
relaxed_20260928/generated_synthetic_20261011,short_seen,2285,119,10,0.00437636761487965,0.001132807612472289,0.009469705612480218,500,False
relaxed_20260928/generated_synthetic_20261011,short_new,963,130,40,0.04153686396677051,0.023084260117392646,0.06705681157437493,500,True
relaxed_20260928/generated_synthetic_20261011,first_transaction,147,147,57,0.3877551020408163,0.3129251700680272,0.46938775510204084,500,True
relaxed_20260928/generated_synthetic_20261011,short_sequence_le_100_RETROSPECTIVE,296,18,103,0.34797297297297297,0.1689882697947214,0.6939837001950403,500,True
relaxed_20260928/generated_synthetic_20261011,long_sequence_gt_100_RETROSPECTIVE,200907,129,745,0.0037081833883339057,0.002699835918754502,0.004871251393433614,500,True
relaxed_20260928/generated_synthetic_20261012,all,197948,147,1007,0.00508719461676804,0.003915968120165697,0.006392819479043917,500,True
relaxed_20260928/generated_synthetic_20261012,positive_gap_le_5s,58,46,0,0.0,0.0,0.0,500,False
relaxed_20260928/generated_synthetic_20261012,positive_gap_le_300s,3138,142,45,0.014340344168260038,0.008685543990278424,0.020734866225807225,500,True
relaxed_20260928/generated_synthetic_20261012,seen_merchant,125878,145,249,0.001978105784966396,0.0014628444557061471,0.0025821461172953314,500,True
relaxed_20260928/generated_synthetic_20261012,new_merchant,72070,147,758,0.010517552379630915,0.007871497788553571,0.013218562708224331,500,True
relaxed_20260928/generated_synthetic_20261012,amount_gt_3x_prior20median,31269,145,223,0.007131663948319422,0.005115804778508115,0.009274065280531527,500,True
relaxed_20260928/generated_synthetic_20261012,previous_fraud,996,119,749,0.7520080321285141,0.6884601390685641,0.7969457019153007,500,True
relaxed_20260928/generated_synthetic_20261012,previous_normal,196805,137,199,0.001011153171921445,0.000819917226349517,0.0011895330146570121,500,True
relaxed_20260928/generated_synthetic_20261012,short_seen,2179,124,7,0.0032124827902707664,0.0009032892378859985,0.006233985557884927,500,False
relaxed_20260928/generated_synthetic_20261012,short_new,959,138,38,0.03962460896767466,0.02430517652355446,0.05795470064035873,500,True
relaxed_20260928/generated_synthetic_20261012,first_transaction,147,147,59,0.4013605442176871,0.3197278911564626,0.4797619047619046,500,True
relaxed_20260928/generated_synthetic_20261012,short_sequence_le_100_RETROSPECTIVE,201,11,166,0.8258706467661692,0.5774205693742713,1.0,500,True
relaxed_20260928/generated_synthetic_20261012,long_sequence_gt_100_RETROSPECTIVE,197747,136,841,0.0042529090201115565,0.0031932642403594965,0.005310332386907462,500,True
relaxed_20260928/generated_validation_20261011,all,193361,147,995,0.005145815340218555,0.003587328870800161,0.007148018620282952,500,True
relaxed_20260928/generated_validation_20261011,positive_gap_le_5s,49,37,0,0.0,0.0,0.0,500,False
relaxed_20260928/generated_validation_20261011,positive_gap_le_300s,3137,133,76,0.024226968441185846,0.008170807128795666,0.046621594611340966,500,True
relaxed_20260928/generated_validation_20261011,seen_merchant,124153,139,268,0.002158626855573365,0.0014442909026772905,0.0032133742700806694,500,True
relaxed_20260928/generated_validation_20261011,new_merchant,69208,147,727,0.010504565946133394,0.007263985040728462,0.014014025994181114,500,True
relaxed_20260928/generated_validation_20261011,amount_gt_3x_prior20median,30083,143,214,0.00711365222883356,0.004923329131560904,0.009846316789170018,500,True
relaxed_20260928/generated_validation_20261011,previous_fraud,988,109,726,0.7348178137651822,0.6456808370712623,0.7988325308499595,500,True
relaxed_20260928/generated_validation_20261011,previous_normal,192226,140,205,0.0010664530292468241,0.0008886506256017986,0.0012433718970360672,500,True
relaxed_20260928/generated_validation_20261011,short_seen,2165,115,18,0.008314087759815243,0.001253022132923225,0.02052650190114068,500,False
relaxed_20260928/generated_validation_20261011,short_new,972,132,58,0.059670781893004114,0.022407668342279776,0.10569880690321726,500,True
relaxed_20260928/generated_validation_20261011,first_transaction,147,147,64,0.43537414965986393,0.35374149659863946,0.5238095238095238,500,True
relaxed_20260928/generated_validation_20261011,short_sequence_le_100_RETROSPECTIVE,361,16,93,0.25761772853185594,0.10493180852296874,0.5152491169362335,500,True
relaxed_20260928/generated_validation_20261011,long_sequence_gt_100_RETROSPECTIVE,193000,131,902,0.004673575129533679,0.003206419022178935,0.006629426014915213,500,True
relaxed_20260928/generated_validation_20261012,all,193625,147,868,0.004482892188508715,0.0033918824519274366,0.005665230610528903,500,True
