run,field,label,real_eligible,real_valid,real_invalid_or_missing,real_mean,real_median,real_p90,real_p99,generated_eligible,generated_valid,generated_invalid_or_missing,generated_mean,generated_median,generated_p90,generated_p99,ks_distance,wasserstein_raw,wasserstein_log1p
order_category_relaxed_20260929/generated_validation_20261011,gap_seconds,normal,176716,176716,0,35271.370272074964,17604.5,84269.5,260288.3000000001,212344,212344,0,32682.361390008664,14610.5,72697.0,219663.9800000001,0.05298942234429732,7191.919300732421,0.170320430305424
order_category_relaxed_20260929/generated_validation_20261011,gap_seconds,fraud,1134,1134,0,21107.13844797178,4598.5,69396.40000000001,152635.0900000002,1454,1454,0,24353.104539202202,7018.5,65940.9,211397.95,0.09972853576705021,5668.349811624681,0.2159079241552952
order_category_relaxed_20260929/generated_validation_20261011,amount_history_ratio,all,177262,177262,0,1.9102680195948711,0.9974160322970955,4.075502262306352,14.921696166423038,213210,213210,0,4.114515444503875,0.9963918998177772,4.209773582618681,37.67308161900911,0.0405639712045725,2.255738315116839,0.055067190951512475
order_category_relaxed_20260929/generated_validation_20261011,amount_history_ratio,normal,176176,176176,0,1.8552852058824245,0.9935297579672598,3.994108734496654,13.734093709300247,211929,211929,0,4.031233592496271,0.9953377641107033,4.172253567778992,30.11420940303806,0.0396882420007178,2.2254908768059396,0.05718491523120924
order_category_relaxed_20260929/generated_validation_20261011,amount_history_ratio,fraud,1086,1086,0,10.829837254036924,6.934483835146863,24.590326373409063,77.28297274087483,1281,1281,0,17.89268844537775,1.313091984575643,37.384793353664946,294.5619351037864,0.3321947201124812,13.52859139636093,0.7485297405670663
order_category_relaxed_20260929/generated_validation_20261012,amount,all,177997,177997,0,73.35831530868498,49.06,145.07399999999996,577.1416000000003,201587,201587,0,159.49040057146541,44.32,143.24399999999994,3713.5975999999796,0.04110306087845195,92.55878236110982,0.13194150603350718
order_category_relaxed_20260929/generated_validation_20261012,amount,normal,176851,176851,0,70.45379302350565,48.8,141.9,501.54,200353,200353,0,139.35263245371917,44.03,140.6,956.8980000000508,0.041497590279684304,75.21076109946178,0.1272195817735164
order_category_relaxed_20260929/generated_validation_20261012,amount,fraud,1146,1146,0,521.5849040139616,361.07,1013.7249999999999,1172.2469999999996,1234,1234,0,3429.0708346839547,412.925,11768.449000000004,15091.768100000001,0.41484863141757256,2936.4633973853106,0.9637270997570839
order_category_relaxed_20260929/generated_validation_20261012,gap_seconds,all,177850,177850,0,35181.056868147316,17524.0,84094.60000000003,259750.78000000166,201440,201440,0,33221.090731731536,15152.0,73860.1,220538.71999999927,0.042347421310449995,6649.258302162866,0.13989237939655827
order_category_relaxed_20260929/generated_validation_20261012,gap_seconds,normal,176716,176716,0,35271.370272074964,17604.5,84269.5,260288.3000000001,200249,200249,0,33268.42547028949,15197.0,73919.40000000008,220644.0799999997,0.04286813266065653,6682.803565036949,0.14188493421339102
order_category_relaxed_20260929/generated_validation_20261012,gap_seconds,fraud,1134,1134,0,21107.13844797178,4598.5,69396.40000000001,152635.0900000002,1191,1191,0,25262.455919395466,6387.0,66743.0,196955.89999999868,0.06722375488118565,5559.9368699994175,0.17153042595193962
order_category_relaxed_20260929/generated_validation_20261012,amount_history_ratio,all,177262,177262,0,1.9102680195948711,0.9974160322970955,4.075502262306352,14.921696166423038,200852,200852,0,4.1004438879594955,0.9963990566152172,4.234276348224149,39.99219521463056,0.040196500550241515,2.2395673689615876,0.054628223805025425
order_category_relaxed_20260929/generated_validation_20261012,amount_history_ratio,normal,176176,176176,0,1.8552852058824245,0.9935297579672598,3.994108734496654,13.734093709300247,199831,199831,0,4.027093544454217,0.9953500387496771,4.198926791874281,32.933889515334485,0.03947003998462256,2.2195027260149884,0.05716213735196681
order_category_relaxed_20260929/generated_validation_20261012,amount_history_ratio,fraud,1086,1086,0,10.829837254036924,6.934483835146863,24.590326373409063,77.28297274087483,1021,1021,0,18.456636339480887,1.3580555058517398,39.90051310818168,268.74333019043917,0.3059669590532519,13.451339364621015,0.7025419592964317
order_event_is_fraud_relaxed_20260928/generated_validation_20261011,amount,all,177997,177997,0,73.35831530868498,49.06,145.07399999999996,577.1416000000003,193361,193361,0,117.30388408210553,42.4,134.66,482.89199999999954,0.04848852476406301,58.193123712378,0.12400155209358897
order_event_is_fraud_relaxed_20260928/generated_validation_20261011,amount,normal,176851,176851,0,70.45379302350565,48.8,141.9,501.54,192743,192743,0,106.99403693000527,42.3,133.67,452.9505999999991,0.04748141227511077,48.132926247033154,0.11464055418272329
order_event_is_fraud_relaxed_20260928/generated_validation_20261011,amount,fraud,1146,1146,0,521.5849040139616,361.07,1013.7249999999999,1172.2469999999996,618,618,0,3332.7583656957927,275.65,11775.85900000002,14995.0022,0.38100442230468157,2970.109565309477,1.3116439238233955
order_event_is_fraud_relaxed_20260928/generated_validation_20261011,gap_seconds,all,177850,177850,0,35181.056868147316,17524.0,84094.60000000003,259750.78000000166,193214,193214,0,35027.9374061921,15983.0,77011.40000000002,246421.10999999975,0.029804786498674796,5857.56812219351,0.0928919527110983
order_event_is_fraud_relaxed_20260928/generated_validation_20261011,gap_seconds,normal,176716,176716,0,35271.370272074964,17604.5,84269.5,260288.3000000001,192623,192623,0,35056.97137932645,16007.0,77046.0,247201.0599999998,0.030402149925550015,5917.369270738285,0.09702539165925274
order_event_is_fraud_relaxed_20260928/generated_validation_20261011,gap_seconds,fraud,1134,1134,0,21107.13844797178,4598.5,69396.40000000001,152635.0900000002,591,591,0,25564.97461928934,7527.0,71445.0,199294.50000000003,0.09370271891422488,4501.922000196981,0.22600936657569448
order_event_is_fraud_relaxed_20260928/generated_validation_20261011,amount_history_ratio,all,177262,177262,0,1.9102680195948711,0.9974160322970955,4.075502262306352,14.921696166423038,192626,192626,0,3.0857507860168014,0.9966645452738281,3.9039887857017703,15.535034765121248,0.027018309525031703,1.272956943165282,0.03205211756304681
order_event_is_fraud_relaxed_20260928/generated_validation_20261011,amount_history_ratio,normal,176176,176176,0,1.8552852058824245,0.9935297579672598,3.994108734496654,13.734093709300247,192163,192163,0,3.06096250531753,0.9964189794091317,3.899532195935666,15.340592500376315,0.026227047220883926,1.2623547665900179,0.03072682811677012
order_event_is_fraud_relaxed_20260928/generated_validation_20261011,amount_history_ratio,fraud,1086,1086,0,10.829837254036924,6.934483835146863,24.590326373409063,77.28297274087483,463,463,0,13.37385096747312,1.097586992043834,11.334942898302357,276.37124095864687,0.48659554749432193,13.737823379069587,0.971390880025889
order_event_is_fraud_relaxed_20260928/generated_validation_20261012,amount,all,177997,177997,0,73.35831530868498,49.06,145.07399999999996,577.1416000000003,193625,193625,0,113.51431643641061,42.67,133.39,471.7828000000003,0.04700609685600743,54.92254806410391,0.11865584070409255
