kappa,mode,tape,reference,group,gap_conditioned_mark_tv,transition_conditioned_mark_tv,short_gap_repeat_curve_l1,gap_repeat_mi_error,gap_lag1_acf_error,amount_lag1_acf_error,gap_ks,gap_scaled_w1,gap_zero_rate_error,mark_sparse_tv,amount_ks,amount_scaled_w1,length_scaled_w1,null_centered_shape_l1,generated_repeat_level,reference_repeat_level
0,JOINT_CONT,20264516,raw,pooled,0.0154348601111165,0.0433183879829086,0.0044848252440956,6.870176386325076e-05,0.0135596295069569,0.0072258841801164,0.0037657223982255,0.0050712585721923,0.0,0.0101374460179478,0.0036597816155238,0.0036940393780327,0.0151509478048313,0.004670569937238,0.3129154892167598,0.3119710563295204
0,JOINT_CONT,20264516,raw,0,0.0163730053521491,0.0476681113834801,0.0058051540606552,8.905667054021798e-05,0.0142548748911831,0.00690586378325,0.0042369450046322,0.0067242306587984,0.0,0.0087600220008596,0.004736782291759,0.0043915363744321,0.015980419726708,0.0057769412103947,0.3126426238158057,0.3121599775075561
0,JOINT_CONT,20264516,raw,1,0.0618004275917866,0.1332600700112544,0.0212918508114886,0.0004233896420462,0.0071876192067841,0.0096779706189256,0.0129135998776551,0.0155871293792482,0.0,0.0465419641028833,0.0105943423799947,0.0093584526849352,0.0359627026949664,0.0203039088139909,0.3151111409807254,0.3101793213785747
0,JOINT_CONT,20264517,raw,pooled,0.0170103436806356,0.0470434063596244,0.0066759750200619,6.222616955045492e-07,0.0098241715126207,0.0034164185770681,0.005671410576002,0.0052991165083478,0.0,0.0103025807112829,0.0029511252594355,0.0029880685787638,0.0151509478048313,0.0017549486237094,0.3186470313495824,0.3119710563295204
0,JOINT_CONT,20264517,raw,0,0.0183766322621956,0.0500206190356877,0.007675091918966,1.0288458971578309e-05,0.0082350784388477,0.0034406544671738,0.00433903536024,0.0042988388035115,0.0,0.0085018912107602,0.003568544073142,0.0032902056293825,0.015980419726708,0.0012608430824267,0.3198350694265221,0.3121599775075561
0,JOINT_CONT,20264517,raw,1,0.0410207544449889,0.1228638581318016,0.027000867184735,0.0011270330917767,0.0237886032433054,0.003413339066459,0.021670831966322,0.0180236408979611,0.0,0.0257227665687318,0.0110075340090514,0.0086523658715407,0.0359627026949664,0.0265397896127636,0.307891321161194,0.3101793213785747
0,JOINT_CONT,20264518,raw,pooled,0.0160663942478807,0.0445276002221229,0.0049426431982345,6.20587095803652e-05,0.0164420154666186,0.0067170135327879,0.0036813801295686,0.0046005904925646,0.0,0.0099868698960956,0.0044771865210672,0.0046586310864316,0.0151509478048313,0.0050819260392483,0.3126608302908224,0.3119710563295204
0,JOINT_CONT,20264518,raw,0,0.0173021140018484,0.0496671032546463,0.0048899660588546,6.513160905340305e-05,0.0150159541566377,0.0050330976270141,0.0028841290706519,0.0050350006210835,0.0,0.0104850055572783,0.0048838583795679,0.0044951437662457,0.015980419726708,0.0049317546231899,0.312367693916192,0.3121599775075561
0,JOINT_CONT,20264518,raw,1,0.054770823697511,0.1361414091033586,0.0140886142869105,5.0123143614712144e-05,0.0285612630428815,0.0209974975770593,0.0122595312817924,0.0115573967983123,0.0,0.0361336654667958,0.014672953300045,0.0140393707096215,0.0359627026949664,0.0130582613649608,0.3153228568801282,0.3101793213785747
0,JOINT_CONT,20264519,raw,pooled,0.0170477314583094,0.0463300146970739,0.0057560883258337,2.630729226475556e-05,0.0060032281644569,0.0020717611331014,0.0034605304353371,0.004226193340526,0.0,0.0072181979081981,0.0055845726119318,0.0068627640871422,0.0151509478048313,0.0039313893442253,0.3177271446553541,0.3119710563295204
0,JOINT_CONT,20264519,raw,0,0.018776217172266,0.0501449125662707,0.0065199358109261,2.2709253496073784e-05,0.0067825452016676,0.0029853316805459,0.004790797859783,0.0056146899986999,0.0,0.0081891295721212,0.0041128569139115,0.0056436401257634,0.015980419726708,0.0030716630817771,0.3186799133184821,0.3121599775075561
0,JOINT_CONT,20264519,raw,1,0.0465688599678184,0.1264364374105678,0.0175547658931633,0.0002622250412248,0.0013689675237308,0.0059060639430662,0.0206479834895538,0.0290803246878374,0.0,0.0347731783977235,0.0208307236954123,0.0243815467123259,0.0359627026949664,0.017478245384964,0.3097996044935275,0.3101793213785747
0,JOINT_CONT,20264520,raw,pooled,0.0159777225225398,0.0455804436993778,0.0029059774358406,8.485386635217356e-06,0.006643592319314,0.0004354244376161,0.004966568540211,0.0061867042720682,0.0,0.0102585883788877,0.0049701114651115,0.0063329210409824,0.0151509478048313,0.002703654637487,0.3129794387988552,0.3119710563295204
0,JOINT_CONT,20264520,raw,0,0.0172812552253939,0.0485466784989313,0.005109464976013,3.372127927774542e-05,0.0042308526949924,0.0006341431439977,0.0054220394898696,0.0074948237203931,0.0,0.0088808619729721,0.0049104033743134,0.0063828680943159,0.015980419726708,0.0047696641919002,0.3138607746351847,0.3121599775075561
0,JOINT_CONT,20264520,raw,1,0.0500895529356357,0.1214008818382801,0.0161672208249404,0.0010745421054466,0.0269810249340997,0.0011764288299189,0.0194838317968344,0.0120492949585831,0.0,0.0283496562278649,0.0108280409251232,0.0096776900597092,0.0359627026949664,0.015258035979315,0.3057924825657007,0.3101793213785747
0,JOINT_CONT,20264521,raw,pooled,0.0151969107599083,0.0460715096115994,0.0053355373887323,1.3802510708954769e-05,0.0089582482364718,0.0025914567766082,0.0026767878213841,0.0045282733398873,0.0,0.0086471741678855,0.0050444780706598,0.0050499013069464,0.0151509478048313,0.0037015310813802,0.3173065937182527,0.3119710563295204
0,JOINT_CONT,20264521,raw,0,0.0164325725045129,0.0488095615039785,0.0043272374169336,9.34517490373593e-06,0.006628703427865,0.0006287331652465,0.0025733274717733,0.0055839071106641,0.0,0.0093082612493707,0.0046422952835646,0.0048744143630034,0.015980419726708,0.0023420800685575,0.3164872149244896,0.3121599775075561
0,JOINT_CONT,20264521,raw,1,0.0504698651536927,0.1304566423114889,0.027755315292786,0.0010941460151846,0.0268238174192543,0.0296062251294155,0.0193482471538933,0.0242002577058571,0.0,0.0348508362217493,0.0182339370691597,0.0213438615892509,0.0359627026949664,0.0247324004222281,0.324764958552341,0.3101793213785747
0,JOINT_CONT,20264522,raw,pooled,0.0153003075517703,0.0454802470068824,0.0037293395112555,7.170562233129113e-06,0.0019269925379522,0.0028303452348985,0.0092623437972877,0.012899763571452,0.0,0.0052657155460223,0.0036022244087267,0.0039187180303334,0.0151509478048313,0.0021253132857168,0.3157003958407758,0.3119710563295204
0,JOINT_CONT,20264522,raw,0,0.0142325029652866,0.0472131445468803,0.0041258797532047,7.177916791214426e-07,0.0021200568798438,0.0051342131197121,0.0101029197028565,0.0126282872506155,0.0,0.0070543406944181,0.0034705863652703,0.0041158310087726,0.015980419726708,0.0019608653097285,0.3162858572607607,0.3121599775075561
0,JOINT_CONT,20264522,raw,1,0.0534804941392534,0.1203077130955929,0.0135662760248825,0.0002168475767858,7.807178564772643e-05,0.0174686162844801,0.0093121515210533,0.0186618416675394,0.0,0.0325536797832381,0.0097862609657923,0.0081545577332887,0.0359627026949664,0.0135135178997455,0.3104426906415301,0.3101793213785747
0,JOINT_CONT,20264523,raw,pooled,0.0169045304902123,0.0467596021777529,0.013588758332086,6.163239222408716e-06,0.0025499220585638,0.0022538514692677,0.0082767511472606,0.0102045994145052,0.0,0.0137678961319355,0.002725767266797,0.0031085233649681,0.0151509478048313,0.0021942863155026,0.3255598146616064,0.3119710563295204
0,JOINT_CONT,20264523,raw,0,0.0156355122937172,0.0478204920226352,0.0121137174248914,1.3771009825410628e-05,3.313120342381126e-05,0.0023654217283297,0.0075733834671133,0.0090305236595663,0.0,0.0117450205203389,0.003376277089371,0.0034534357231289,0.015980419726708,0.0030552184868314,0.3242736949324475,0.3121599775075561
0,JOINT_CONT,20264523,raw,1,0.0479157309753869,0.1269181500049638,0.0264986451647794,0.0001183164560114,0.0242945546198656,0.0014630204979526,0.0147672072406501,0.0346909800523209,0.0,0.0345172276106817,0.0151518515490436,0.0140718653419821,0.0359627026949664,0.0102979422528119,0.3366779665433542,0.3101793213785747
0,JOINT_CONT,20264524,raw,pooled,0.0148538199720546,0.0442358182275299,0.0046406731618677,4.322159583144145e-05,0.0007524760996722,0.0032039047582453,0.0040016663602856,0.0050994176021847,0.0,0.0078493769060942,0.0030022267981834,0.0036944262442897,0.0151509478048313,0.0044083247701885,0.3131568964693154,0.3119710563295204
0,JOINT_CONT,20264524,raw,0,0.0158279873658855,0.0475093920177313,0.0062589754517225,7.429209705436693e-05,0.002217181834565,0.0036049212561448,0.0028418522540448,0.0049688002077132,0.0,0.0077275749455537,0.0032041642713613,0.0042077248340995,0.015980419726708,0.0058279964762958,0.3137480197377461,0.3121599775075561
0,JOINT_CONT,20264524,raw,1,0.0520080309634534,0.123068895930362,0.0206352076528983,0.0004415165310975,0.0113769451574116,5.425745741495991e-05,0.0156384318387489,0.0192199254130467,0.0,0.028212017360749,0.0073877443152398,0.0086710897548593,0.0359627026949664,0.0210409091301172,0.3081540542039451,0.3101793213785747
0,JOINT_CONT,20264525,raw,pooled,0.0176064931327043,0.0483452477503921,0.0078089509443262,0.000193893195742,0.0035598880712826,0.004957991713589,0.0033135075268789,0.0060476276578506,0.0,0.0110606904988524,0.0066678342088388,0.0089847484362926,0.0151509478048313,0.0084883851549039,0.3085847372760654,0.3119710563295204
0,JOINT_CONT,20264525,raw,0,0.0199464121493106,0.0507190998748885,0.0079869973075015,0.0001996918491714,0.0066695200642215,0.0049790363027001,0.0031935451867457,0.0067262219009031,0.0,0.0132907293852489,0.0056551344385452,0.0075447042426362,0.015980419726708,0.0085821916669091,0.3084571960551235,0.3121599775075561
0,JOINT_CONT,20264525,raw,1,0.0541133824722036,0.1242984419882109,0.0119793811283416,6.654942002778843e-05,0.0230996555984605,0.0058099872765982,0.0129969004245032,0.0170200659347944,0.0,0.0301960922562948,0.0206847589894682,0.023435289290175,0.0359627026949664,0.0118803887786602,0.309688092719107,0.3101793213785747
0,JOINT_CONT,20264526,raw,pooled,0.0175330523440605,0.0459851755203522,0.0059113102806138,1.5084998803354362e-05,0.012241525183516,0.0004775356179652,0.0054078634035442,0.0088347689279859,0.0,0.0113010564561884,0.004710224180403,0.0050086253005254,0.0151509478048313,0.003455255188239,0.3178823666101342,0.3119710563295204
0,JOINT_CONT,20264526,raw,0,0.01843265186592,0.0476805398186231,0.0054897398200613,1.7973268704046785e-05,0.010699523251489,0.0002957981772007,0.0065047636427991,0.0109612040199817,0.0,0.0119502885599888,0.0059274009422545,0.0053690176777398,0.015980419726708,0.0032347794223861,0.3176497173276174,0.3121599775075561
0,JOINT_CONT,20264526,raw,1,0.0521108758150125,0.1288608768454062,0.0108979121259592,0.0001204730880579,0.0241046001383863,0.0080041731519949,0.0107595631968762,0.024384173458411,0.0,0.0324533446744759,0.0262153661981444,0.0229514458598279,0.0359627026949664,0.0075960408433122,0.319793358700148,0.3101793213785747
0,JOINT_CONT,20264527,raw,pooled,0.0138198567278337,0.0445558755777757,0.0053891653542696,5.230975248196514e-05,0.0012994253506586,0.0119817685034911,0.0081667079672987,0.0100744483293688,0.0,0.0073846902473317,0.0045350502568837,0.0040696150071808,0.0151509478048313,0.0049788265958267,0.3140653087026852,0.3119710563295204
0,JOINT_CONT,20264527,raw,0,0.0141500809356058,0.0470132258910828,0.007105103879377,6.709668964602442e-05,0.0048786736274772,0.0130307997606614,0.00783895509802,0.009717708042804,0.0,0.008786221524613,0.0047195196582396,0.0046421444138466,0.015980419726708,0.0051433714041566,0.3162556572792577,0.3121599775075561
0,JOINT_CONT,20264527,raw,1,0.0498381808848165,0.1269889360910159,0.0175713038211081,6.303362248604252e-05,0.0281215914338598,0.0031686838462681,0.0132442150915429,0.0207157155209575,0.0,0.0286961161337005,0.0151095972919271,0.0115930791677078,0.0359627026949664,0.013239048747413,0.2953726181969938,0.3101793213785747
0,JOINT_CONT,20264528,raw,pooled,0.0174987965579963,0.0475384716264551,0.0055962710725529,3.211364216370959e-05,0.0074537488798194,0.0013670534469317,0.0053075457836522,0.0050930064480621,0.0,0.0122761093235386,0.0064252686161998,0.0071535759282917,0.0151509478048313,0.0045317082787856,0.3162707722224941,0.3119710563295204
0,JOINT_CONT,20264528,raw,0,0.019201717745932,0.0485865939535084,0.0044905758562587,2.623024705753233e-05,0.0095134958354751,0.0009395844824564,0.0046060802178256,0.0048445999656081,0.0,0.0119391484657867,0.0079022067652251,0.0081319021480059,0.015980419726708,0.0039583445723401,0.3152317076344134,0.3121599775075561
0,JOINT_CONT,20264528,raw,1,0.0458338175892546,0.1243915353277832,0.0156402897439747,0.0002455648341614,0.0111073756015088,0.0211344921976014,0.016714095421961,0.0180745333068575,0.0,0.0328373333613361,0.0092215790740917,0.011971235935258,0.0359627026949664,0.0150298609325975,0.3251114274402966,0.3101793213785747
0,JOINT_CONT,20264529,raw,pooled,0.0154485973093865,0.0469474571128891,0.0054682043532783,2.582717547198847e-05,0.0110873930514136,0.0060619904432798,0.0042552341609639,0.0081585582431697,0.0,0.0081764268039018,0.0034112550859466,0.005436577696542,0.0151509478048313,0.0024961949623152,0.3174392606827987,0.3119710563295204
0,JOINT_CONT,20264529,raw,0,0.0168567924728964,0.0490415262389785,0.0068471702309978,5.330548565341995e-05,0.0120260848398147,0.0033385775381531,0.002887968033466,0.0063245430297032,0.0,0.0107564233739043,0.0041713917230343,0.0062528245248806,0.015980419726708,0.0029146821720733,0.319007147738554,0.3121599775075561
0,JOINT_CONT,20264529,raw,1,0.0448202953085041,0.1191875888921962,0.0193322104718007,0.0002468149062634,0.0020589634730655,0.0295271377709767,0.0174658835380473,0.0308839104066053,0.0,0.030112183802518,0.0092884608124269,0.0091017714153558,0.0359627026949664,0.0179777085815859,0.3034578913901155,0.3101793213785747
0,JOINT_CONT,20264530,raw,pooled,0.0157206100609667,0.045370607801312,0.0032621693852989,2.0905950302946893e-05,0.0019207055119777,0.00418675999647,0.0050545147723564,0.0041665763269935,0.0,0.010636516862601,0.0034653313636491,0.0042609766558195,0.0151509478048313,0.0034436263072435,0.3109512468638409,0.3119710563295204
0,JOINT_CONT,20264530,raw,0,0.0162335273094203,0.0475560653491461,0.0036259981077899,7.456261303974204e-06,0.0001557515528688,0.0035709006980238,0.0045355512069413,0.0049749379116542,0.0,0.009883891719748,0.0049828600340511,0.0051715772567261,0.015980419726708,0.003438833243969,0.3102380686899639,0.3121599775075561
0,JOINT_CONT,20264530,raw,1,0.0518794482343705,0.1245043442645395,0.0145592859929359,0.0006790802902581,0.0196022988104685,0.009737550710404,0.0125427231866459,0.0192905854789809,0.0,0.0397563054477738,0.0210426450464884,0.0219573475988439,0.0359627026949664,0.0133062202673398,0.3167957377635332,0.3101793213785747
0,JOINT_BIN,20264501,raw,pooled,0.0181117297913963,0.0478742351195002,0.006025200799722,7.983913351869974e-06,0.0204828183853361,0.002289203221784,0.0207474053180283,0.0511393739034353,0.0,0.0122757731505101,0.0040264813720458,0.0038254607804298,0.0151509478048313,0.0013956654002231,0.3179962571292424,0.3119710563295204
0,JOINT_BIN,20264501,raw,0,0.0190688762368821,0.051604139660792,0.0047308924609028,2.1425922865577352e-05,0.0219166753668131,0.0007902195211224,0.0211877679278224,0.0513397877573797,0.0,0.0124910407586999,0.0035691715173424,0.0033290977983996,0.015980419726708,0.0034801596327513,0.3167224341199859,0.3121599775075561
0,JOINT_BIN,20264501,raw,1,0.048340257030278,0.1293044479828824,0.0188536573243816,0.0006189686549789,0.0079765825053072,0.014674212501136,0.0278695881058909,0.0508358310086986,0.0,0.0343100317356974,0.0140449650302267,0.0154022059899271,0.0359627026949664,0.0162374223976592,0.3288667038758646,0.3101793213785747
0,JOINT_BIN,20264501,quantized,pooled,0.0180295705685622,0.0476015567151932,0.0060233160005851,8.779660327712965e-06,0.0089415870858398,0.002289203221784,0.0015296556168014,0.0024590200807535,0.0,0.0122757731505101,0.0040264813720458,0.0038254607804298,0.0151509478048313,0.0012459193943288,0.3179943723301054,0.3119710563295204
0,JOINT_BIN,20264501,quantized,0,0.0188304791241772,0.0509761867806876,0.0045662302766054,2.5435024403667105e-05,0.0105870721113235,0.0007902195211224,0.00141744333074,0.0027321355748597,0.0,0.0124910407586999,0.0035691715173424,0.0033290977983996,0.015980419726708,0.0030584230051438,0.3167262077841615,0.3121599775075561
0,JOINT_BIN,20264501,quantized,1,0.0493679502476057,0.1288724758387353,0.0185851207500603,0.0006828592301851,0.0056248053592919,0.014674212501136,0.0097590443861476,0.0124401413963188,0.0,0.0343100317356974,0.0140449650302267,0.0154022059899271,0.0359627026949664,0.0154581958880639,0.3287644421286351,0.3101793213785747
0,JOINT_BIN,20264502,raw,pooled,0.0139725197327751,0.0469898007124084,0.0035397950753992,8.408325726757203e-06,0.0283639605183928,0.0067582598173335,0.0211336861202686,0.051789594311243,0.0,0.0066837630061408,0.0067894874929957,0.0069005567962976,0.0151509478048313,0.0021776463670516,0.3155108514049196,0.3119710563295204
0,JOINT_BIN,20264502,raw,0,0.0152524613549923,0.0484393246157349,0.0032485101832483,1.0073336457501112e-05,0.0271074909361999,0.0086078189721323,0.0209271839679608,0.0519651256085432,0.0,0.0078862702052734,0.0076460357965481,0.0074015305060042,0.015980419726708,0.0027087755481133,0.3152110321037622,0.3121599775075561
0,JOINT_BIN,20264502,raw,1,0.0435452324781306,0.1243529837930853,0.0096038463842859,9.69559012562913e-06,0.038848151736772,0.00957102294697,0.0277400624272108,0.0527936018022929,0.0,0.0191091502468874,0.0086767741849991,0.0105941602402135,0.0359627026949664,0.0080276636181475,0.3179596167635176,0.3101793213785747
0,JOINT_BIN,20264502,quantized,pooled,0.014254829536881,0.0466301861811624,0.0035496994683582,9.204072702600197e-06,0.0168227292188965,0.0067582598173335,0.0052693500379649,0.0073322088779461,0.0,0.0066837630061408,0.0067894874929957,0.0069005567962976,0.0151509478048313,0.0023245820396032,0.3154763550686134,0.3119710563295204
0,JOINT_BIN,20264502,quantized,0,0.0154349539209703,0.0481310288280487,0.0035684386167946,1.4082437995590865e-05,0.0157778876807104,0.0086078189721323,0.005419730351895,0.0071239468837185,0.0,0.0078862702052734,0.0076460357965481,0.0074015305060042,0.015980419726708,0.0024897592188136,0.3151846849335221,0.3121599775075561
0,JOINT_BIN,20264502,quantized,1,0.0438608226400485,0.123246612945724,0.0085141006046801,7.358616533185108e-05,0.0252467638721728,0.00957102294697,0.0116744668002525,0.0197962206398503,0.0,0.0191091502468874,0.0086767741849991,0.0105941602402135,0.0359627026949664,0.0071093512011685,0.3178259048858479,0.3101793213785747
0,JOINT_BIN,20264503,raw,pooled,0.0153735649085026,0.0462753088908247,0.0043959710197879,4.826224216621447e-05,0.0213939694818455,0.0011550983356193,0.0204487195354715,0.0513510055991729,0.0,0.0101122451226151,0.0060688691564302,0.0077942157668815,0.0151509478048313,0.0037420803893863,0.3095051262270097,0.3119710563295204
0,JOINT_BIN,20264503,raw,0,0.0168017236408627,0.0481399328343309,0.00445563367455,5.775586217277354e-05,0.021629321719977,0.0001517393548119,0.0210686522426689,0.0517713501984054,0.0,0.0100680535881257,0.00611388824399,0.0084684752755493,0.015980419726708,0.0040318282230417,0.3100896570409061,0.3121599775075561
0,JOINT_BIN,20264503,raw,1,0.0401038733371536,0.125662389033478,0.007671735301066,4.6034475919707886e-05,0.0188654298840706,0.0123327549319249,0.0301910428193676,0.0530862114304198,0.0,0.0216911353818897,0.0140360891359804,0.0146815473096969,0.0359627026949664,0.0062810039519682,0.3046042716952929,0.3101793213785747
0,JOINT_BIN,20264503,quantized,pooled,0.0155795448550732,0.0464310601379219,0.0043220787632546,4.905798914205746e-05,0.0098527381823492,0.0011550983356193,0.0027177361557394,0.0046657766616597,0.0,0.0101122451226151,0.0060688691564302,0.0077942157668815,0.0151509478048313,0.0039639378330353,0.3097036281971378,0.3119710563295204
0,JOINT_BIN,20264503,quantized,0,0.0169411308209419,0.0482464412478554,0.0046245799237267,6.17649637108633e-05,0.0102997184644875,0.0001517393548119,0.0038239338256181,0.0068386540927455,0.0,0.0100680535881257,0.00611388824399,0.0084684752755493,0.015980419726708,0.0043278899498988,0.3102843072899731,0.3121599775075561
0,JOINT_BIN,20264503,quantized,1,0.0403616504381626,0.1252422619067223,0.0077971268359374,1.785609928651407e-05,0.0052640420194714,0.0123327549319249,0.0141254471924093,0.020384300833619,0.0,0.0216911353818897,0.0140360891359804,0.0146815473096969,0.0359627026949664,0.0050820413573182,0.3048512940052705,0.3101793213785747
0,JOINT_BIN,20264504,raw,pooled,0.0157570285129092,0.0467683159966884,0.0118847602764039,1.8096466968817128e-05,0.0153792159782635,0.0140468810744813,0.0200006908616363,0.0512385133543327,0.0,0.0104682125022677,0.0037864149686682,0.0032563396705938,0.0151509478048313,0.0021267592481592,0.3238558166059243,0.3119710563295204
0,JOINT_BIN,20264504,raw,0,0.0171072988979223,0.0497208643010338,0.0106578864230414,1.1616346828942727e-05,0.017398128856068,0.0148342764376123,0.0200680804873801,0.0514989019677891,0.0,0.0108272204813998,0.0028451602565134,0.003130137119805,0.015980419726708,0.0023930463071869,0.3228178639305975,0.3121599775075561
0,JOINT_BIN,20264504,raw,1,0.0423762661958219,0.1271996269399592,0.0225774630573499,5.867920066706712e-05,0.003375311363669,0.0076791116508899,0.0253266339978206,0.050918164101188,0.0,0.0272326186863326,0.0135429144486307,0.0163504824949629,0.0359627026949664,0.0116888023660356,0.3327567844359246,0.3101793213785747
0,JOINT_BIN,20264504,quantized,pooled,0.0159452757016265,0.0469127708555866,0.0118226315920909,1.889221394466012e-05,0.0038379846787672,0.0140468810744813,0.0028160375257977,0.0036230867651533,0.0,0.0104682125022677,0.0037864149686682,0.0032563396705938,0.0151509478048313,0.0023064602217137,0.3237936879216113,0.3119710563295204
0,JOINT_BIN,20264504,quantized,0,0.017160514327145,0.0495840085661834,0.0106393398017061,1.562544836703248e-05,0.0060685256005785,0.0148342764376123,0.0028735432052072,0.0045591401130177,0.0,0.0108272204813998,0.0028451602565134,0.003130137119805,0.015980419726708,0.0022621218302203,0.3227993173092621,0.3121599775075561
0,JOINT_BIN,20264504,quantized,1,0.0420792828915966,0.1272986673827269,0.0221317141095333,0.0001225697758732,0.0169766992282682,0.0076791116508899,0.0076611450304184,0.0099029444406295,0.0,0.0272326186863326,0.0135429144486307,0.0163504824949629,0.0359627026949664,0.0101163965624779,0.3323110354881081,0.3101793213785747
0,JOINT_BIN,20264505,raw,pooled,0.0162790530428706,0.0455265692863295,0.006478558585374,4.898809569026054e-05,0.0186526577970475,0.0028369788274389,0.0213874462806499,0.051182291555791,0.0,0.0117335863400525,0.0045420421327463,0.0067397756888949,0.0151509478048313,0.0037510571288091,0.3173546261735565,0.3119710563295204
0,JOINT_BIN,20264505,raw,0,0.0181858335683221,0.0482906339789162,0.0071474943894538,5.29422110811783e-05,0.0198966610220574,0.004324287533892,0.0215927612573439,0.0513667897646271,0.0,0.0126697119906429,0.0047749303149108,0.007624323465738,0.015980419726708,0.0045997173287691,0.317048458656941,0.3121599775075561
0,JOINT_BIN,20264505,raw,1,0.0513932761124486,0.1318928007633297,0.0195220270819601,0.000457367045713,0.0071007729752943,0.0094507686195461,0.0250242848733831,0.0513619327651337,0.0,0.0260920537744177,0.0124175760707891,0.0138152471395927,0.0359627026949664,0.0163774110890836,0.3199718766100639,0.3101793213785747
0,JOINT_BIN,20264505,quantized,pooled,0.016271455700837,0.0454865248015831,0.0060057621680242,4.978384266610353e-05,0.0071114264975512,0.0028369788274389,0.0022750497368123,0.0032480443221344,0.0,0.0117335863400525,0.0045420421327463,0.0067397756888949,0.0151509478048313,0.0035208220198173,0.3173462669893191,0.3119710563295204
0,JOINT_BIN,20264505,quantized,0,0.0183945563239978,0.0481354842041381,0.0066041482926235,5.6951312619268055e-05,0.0085670577665679,0.004324287533892,0.0024369081548759,0.0032381843836676,0.0,0.0126697119906429,0.0047749303149108,0.007624323465738,0.015980419726708,0.0044805047510718,0.3171381037189911,0.3121599775075561
0,JOINT_BIN,20264505,quantized,1,0.0516770606690117,0.1323606858664428,0.0190933265154171,0.0005212576209192,0.0065006148893048,0.0094507686195461,0.0084253914662769,0.0133664982788936,0.0,0.0260920537744177,0.0124175760707891,0.0138152471395927,0.0359627026949664,0.0159290962867295,0.3192355660287668,0.3101793213785747
0,JOINT_BIN,20264506,raw,pooled,0.0125099290589843,0.043946825538792,0.0042370912148426,1.8442812025884055e-05,0.0178557517606183,0.0010451516405637,0.0195099927902931,0.0511664303977303,0.0,0.0074411122629538,0.0043012637749295,0.003902641202112,0.0151509478048313,0.0024903809941644,0.316208147544363,0.3119710563295204
0,JOINT_BIN,20264506,raw,0,0.0151693884138833,0.0482075631997216,0.0041839079779865,2.221810874806628e-05,0.0160479058831354,0.0013070591304803,0.0198774953911347,0.0513528299883909,0.0,0.0095967216866146,0.0042541537809279,0.0035476109684514,0.015980419726708,0.0033013859233732,0.3157488090189654,0.3121599775075561
0,JOINT_BIN,20264506,raw,1,0.0511652162943527,0.1238120068053802,0.0156191081102114,8.712005179131396e-05,0.032498524970817,0.0213917634642042,0.0250419443714645,0.0516838181293597,0.0,0.0268715573093989,0.0093516171754304,0.0122802190912029,0.0359627026949664,0.0158030409010317,0.320084659449518,0.3101793213785747
0,JOINT_BIN,20264506,quantized,pooled,0.0128397204596576,0.0440626722025177,0.0044411822651641,1.923855900172705e-05,0.006314520461122,0.0010451516405637,0.0028352158424382,0.0026882802063829,0.0,0.0074411122629538,0.0043012637749295,0.003902641202112,0.0151509478048313,0.0026533978497001,0.3161529884389684,0.3119710563295204
0,JOINT_BIN,20264506,quantized,0,0.0149893135359931,0.0480511624088109,0.0039628410572105,2.6227210286156037e-05,0.0047183026276458,0.0013070591304803,0.0027359483880501,0.0026210969591619,0.0,0.0095967216866146,0.0042541537809279,0.0035476109684514,0.015980419726708,0.0031493584570268,0.3157410830687955,0.3121599775075561
0,JOINT_BIN,20264506,quantized,1,0.0505675894265174,0.1240331560550329,0.0144324004156145,0.0001510106269975,0.0188971371062178,0.0213917634642042,0.0077764287391733,0.0168114842156529,0.0,0.0268715573093989,0.0093516171754304,0.0122802190912029,0.0359627026949664,0.0139646905853207,0.3196371600739285,0.3101793213785747
0,JOINT_BIN,20264507,raw,pooled,0.0169148571540893,0.0446132997602817,0.007645525813506,2.341113457431489e-05,0.0249741443688821,0.0067093815915349,0.0207474053180283,0.0511742217391965,0.0,0.0078214326943657,0.0041044197070363,0.003432462582856,0.0151509478048313,0.0037182167622015,0.3185248780649035,0.3119710563295204
0,JOINT_BIN,20264507,raw,0,0.0185069987960057,0.0487270754859658,0.0065322331167173,1.7778608429365136e-05,0.0242005396207833,0.0040267106985291,0.0210448291056382,0.0514286101706591,0.0,0.0076916734832101,0.0032596175161345,0.0031421682310874,0.015980419726708,0.0044086888724119,0.3177419982759178,0.3121599775075561
0,JOINT_BIN,20264507,raw,1,0.0598708403624233,0.1290783512958917,0.0226953225778495,0.0006988336094428,0.0312786153139531,0.0310156376213764,0.0228756536056637,0.050374971844875,0.0,0.0392456039946024,0.0148310692302249,0.0161722974891559,0.0359627026949664,0.0239815795311175,0.3252182944442645,0.3101793213785747
0,JOINT_BIN,20264507,quantized,pooled,0.0169278506207702,0.0445220458609053,0.0072292753282745,2.420688155015788e-05,0.0134329130693858,0.0067093815915349,0.0026086504333114,0.0025471026865777,0.0,0.0078214326943657,0.0041044197070363,0.003432462582856,0.0151509478048313,0.00335995455555,0.3185715340412227,0.3119710563295204
0,JOINT_BIN,20264507,quantized,0,0.018530392721019,0.0486146289257282,0.0060080438155837,2.178770996745489e-05,0.0128709363652938,0.0040267106985291,0.0033471174302254,0.0033183684533655,0.0,0.0076916734832101,0.0032596175161345,0.0031421682310874,0.015980419726708,0.0031958776094669,0.3177986759260378,0.3121599775075561
