prevalence,kappa,trial,repeat,source,group,empirical_L1,Ucal_curve_L1,Ecal_curve_L1,mark_TV_transition_mean,mark_TV_entity_mean,signed_repeat_difference,absolute_repeat_difference,early_absolute_repeat_difference,early_mark_TV,early_signed_repeat_difference,early_transitions,late_absolute_repeat_difference,late_mark_TV,late_signed_repeat_difference,late_transitions,middle_absolute_repeat_difference,middle_mark_TV,middle_signed_repeat_difference,middle_transitions
0.5,1,0,4,Ucal,pooled,0.008634055759791337,0.008515259564377087,0.008593893302812693,0.011588241578280383,0.01157020878722632,-0.00043586564815282163,0.009602079760647178,0.00926796192088659,0.011219877563210901,-0.0004445153479537112,20480,0.00995535671610414,0.011950789871796185,-0.00030229546747393045,7780,0.009821963683571007,0.01184191876974494,-0.00048216157477793195,18620
0.5,1,1,0,Ecal,context_0,0.025053483533360055,0.0237775376833006,0.023932014914260415,0.007000169271557123,0.006992146792699314,5.501533121753507e-05,0.005285586401506909,0.005043622880854975,0.00670157859064604,-0.00025316602697863036,10740,0.00538605600770576,0.007148947635037358,0.0002037341495238236,4255,0.005505298002136909,0.007260623833020049,0.0003259189150197572,9882
0.5,1,1,0,Ecal,context_1,0.023706219988303925,0.02057044594530279,0.01965267254704587,0.009073030549251846,0.009052244457330034,-0.0007007846190070196,0.0074928412910625995,0.007265111261087582,0.008891830434573306,-0.0003593181045745065,9740,0.007583982590856038,0.009119538321065126,-0.0008300975404116022,3793,0.007703910115528853,0.00925209549553538,-0.0010204103590233755,8871
0.5,1,1,0,Ecal,pooled,0.009774784511024887,0.007062387219175901,0.007480862697198104,0.0079823901227547,0.007971900271874274,-0.00030311884709576035,0.006331489376181846,0.006100131514813256,0.007743231567201292,-0.0003036504623196379,20480,0.00642193268885499,0.008077681540616798,-0.00028350784847879445,8048,0.00654533895867186,0.008202678177294219,-0.00031095449137050733,18753
0.5,1,1,1,Ecal,context_0,0.019309434524836397,0.020121434758594917,0.020229462521963025,0.007044604341043056,0.0070407728291622795,5.479777438390359e-06,0.00534683960741244,0.0052002165313928045,0.00683985528530938,-0.0004572510636052606,10740,0.0053503170863371755,0.0071305135705756716,0.000381281901015238,4255,0.0055046958271681695,0.007230139767770276,0.00034657380668240217,9882
0.5,1,1,1,Ecal,context_1,0.01429193176696651,0.017025360068829275,0.01596089475326189,0.008963168781934159,0.008970834500456985,-0.0005332101787424017,0.007387279507824964,0.007266502187719274,0.008867953846948719,-0.00042734127778567573,9740,0.0075150655811878925,0.009055418220800198,-0.000543131804618677,3793,0.007465250257634885,0.009028267569572453,-0.0006452077402765916,8871
0.5,1,1,1,Ecal,pooled,0.0071373219314706865,0.006303004058681522,0.005929652803428087,0.007953711968498572,0.007958683018537789,-0.0002497772978830805,0.006313697658825104,0.006182912932399631,0.007804390441089026,-0.0004430263900758291,20480,0.006370557026815403,0.008037715774638996,-5.439170552917551e-05,8048,0.0064321249506508246,0.008080733898298038,-0.00012258281375556693,18753
0.5,1,1,2,Ecal,context_0,0.0245033503988051,0.022944608826589167,0.02305882154217004,0.007038263313790449,0.007036477458424057,5.505072484470887e-05,0.0053303925642539975,0.0051979778865196185,0.00682474374644297,-0.0002408054169940327,10740,0.005401009253798585,0.007170394080533448,0.00023590063043682892,4255,0.0054438978895783256,0.007213428638706504,0.00029872393017294337,9882
0.5,1,1,2,Ecal,context_1,0.016550814803501488,0.017122718058303035,0.016038855427030478,0.00905985187720864,0.009043904326802393,-0.0005290951159791188,0.007497415800725715,0.007427666327501102,0.008988305497337257,-0.00017687141268037918,9740,0.007711532186631348,0.00927455485921801,-0.0007634983276970432,3793,0.007482447524033987,0.009046605718848336,-0.0008155980455342576,8871
0.5,1,1,2,Ecal,pooled,0.010289297162562815,0.007161066271303073,0.0075751321003256124,0.00799618869977681,0.007991181447584457,-0.00022174552349642256,0.006357231856779798,0.0062583863540567105,0.007853703290081171,-0.00021039930361439475,20480,0.006489952281163728,0.008162079199016369,-0.00023511331690434612,8048,0.006408222200742201,0.008080602631024437,-0.00022839974318591014,18753
0.5,1,1,3,Ecal,context_0,0.02621466190558261,0.023024830071538577,0.023088092817894767,0.007037912745149057,0.007025617763009122,4.360729673262716e-05,0.005329158500183739,0.00519580203914942,0.006822548599959675,-0.00036417249923145306,10740,0.005512859183774011,0.007283572556060268,0.0002978421730174301,4255,0.005394995575961109,0.007166199369709547,0.00037732371143232206,9882
0.5,1,1,3,Ecal,context_1,0.015027975980528333,0.017782907011006592,0.016815281993059213,0.008980454488727533,0.00895809184806152,-0.0005787522931944215,0.007398461065175458,0.0073216480725049,0.008911318182630907,-0.0003234272857160294,9740,0.007517961824974283,0.009130276213357404,-0.0007048234610673214,3793,0.007431703333994566,0.008992303639878477,-0.0008051842211729617,8871
0.5,1,1,3,Ecal,pooled,0.008839243759574199,0.0076733095352332185,0.008078682400889981,0.007958381965832463,0.007944675262443222,-0.00025129645430321384,0.006309693063032969,0.006206824517903442,0.007815938040155856,-0.0003447946486630826,20480,0.00645785847776912,0.008153918849813752,-0.00017471134960725458,8048,0.006358448597958379,0.008030027609493506,-0.00018205494105749142,18753
0.5,1,1,4,Ecal,context_0,0.018046234771314246,0.020930243978933283,0.020976813613174047,0.007106325229707912,0.007091793525102025,-5.3285365823084135e-05,0.005397597260965758,0.005224674501329716,0.006851400617517451,-0.00044327120936616174,10740,0.005488509847645754,0.007268677801977226,0.0002564820722533449,4255,0.005546388738618836,0.00731347764216689,0.0002371808870242593,9882
0.5,1,1,4,Ecal,context_1,0.01333579641533174,0.018204414699412245,0.01716519696806236,0.008969710832859535,0.008963831626015741,-0.0005954967812867628,0.0074104821425675545,0.00749105473987957,0.009061352499364827,-0.0005308406027817995,9740,0.007525322901371315,0.009092017405561075,-0.0004393116117010888,3793,0.007272913875634662,0.008816796994282318,-0.000733267216060385,8871
0.5,1,1,4,Ecal,pooled,0.006567581458726543,0.005459758752886219,0.005762216754771998,0.007989286483763642,0.007982108520360794,-0.00031021107704002655,0.00635139842607239,0.006302533071811922,0.007902422655075726,-0.0004849179814300442,20480,0.006448454170804434,0.008128012682244813,-7.144355439168085e-05,8048,0.006363111635780218,0.008024614312172539,-0.00022188406911416542,18753
0.5,1,1,0,Ucal,context_0,0.02317035427244259,0.023592398747302314,0.02372783215460355,0.007001709211695764,0.006995263788787918,3.204576716946507e-05,0.005287400326322176,0.005044703645843257,0.0067040719527203165,-0.00030130002980625166,10740,0.005374035258480861,0.007136639660403798,0.00020997429531413434,4255,0.005513865688800257,0.007267090217781945,0.00031772153849749885,9882
0.5,1,1,0,Ucal,context_1,0.023708409144697733,0.019748210129123117,0.01886028627971096,0.009087012836522733,0.00906755289497955,-0.0007368862914768495,0.007509287801990045,0.0072710612150065955,0.008893867090371441,-0.0004038056243953029,9740,0.007642908895920079,0.009179453076461426,-0.0008703905847458861,3793,0.007713718209829315,0.009259554121318823,-0.0010455125921199346,8871
0.5,1,1,0,Ucal,pooled,0.00860914061776078,0.006499592689058765,0.006927578950340478,0.007989825842279369,0.007980815346127101,-0.00033231103243105167,0.006340236920405696,0.006103527997584024,0.007745507726193068,-0.0003500502491078805,20480,0.006443349088849518,0.00809941193762877,-0.0002991986656783678,8048,0.006554493413113635,0.008209613936028393,-0.0003271486141557968,18753
0.5,1,1,1,Ucal,context_0,0.022675215461736745,0.021490229267254995,0.0216060439735587,0.0070433781979808915,0.007035893916375886,-3.87301747367261e-05,0.005345112184745378,0.005196651265552368,0.006836087558309251,-0.0004690912744685924,10740,0.0054103477948841,0.007187398600957841,0.00033171079728914343,4255,0.005478373948658822,0.007206654321782399,0.0002694920348514311,9882
0.5,1,1,1,Ucal,context_1,0.01613659277852055,0.017191900813790836,0.01613691227762623,0.008981884409688227,0.008981746779226226,-0.0005996113363204471,0.007409667800992216,0.0072993081514350685,0.008896784218848354,-0.0004991746796352418,9740,0.007592316620658829,0.009126284992628143,-0.0006916281125600816,3793,0.0074527425404456215,0.009013579195810341,-0.000670542843911132,8871
0.5,1,1,1,Ucal,pooled,0.007859560323938771,0.006225747248821056,0.0058634958027072625,0.007961935190580268,0.007961314174391623,-0.0003045025049353616,0.006323397416157449,0.006196645311865723,0.00781612591151486,-0.0004833985189179657,20480,0.0064387036293974634,0.008101190360849175,-0.0001505859826634051,8048,0.006412337782591564,0.008061409857296817,-0.00017518611848417906,18753
0.5,1,1,2,Ucal,context_0,0.02375684254046794,0.023481269067978802,0.023575198972851295,0.0070551918908057345,0.007054130913199374,4.5799891758555454e-05,0.005350497633886044,0.005206414709974156,0.006832824231019621,-0.0002414055435711889,10740,0.005379261033550412,0.007156076615257134,0.0002062246544871011,4255,0.005494705520674324,0.007253427487199395,0.00028886597251462636,9882
0.5,1,1,2,Ucal,context_1,0.01913232048098296,0.018262061428209877,0.01720973359908114,0.009070791819378145,0.009051750491488434,-0.0005822181880408909,0.007509316974617986,0.007409022639274169,0.008966759959498976,-0.00026124959344950787,9740,0.007685762878449429,0.009251266946045512,-0.0008652795984213566,3793,0.007543992604537513,0.00910784831354721,-0.0008135993380518216,8871
0.5,1,1,2,Ucal,pooled,0.009605053333543962,0.007117614585320357,0.007547172401829049,0.008010279575070795,0.00800417069310833,-0.0002517851225141291,0.00637344952808791,0.006253944066975237,0.007847694055013222,-0.000250843094636366,20480,0.006466308933364275,0.008143533986614031,-0.00029877231759065483,8048,0.00646410912121559,0.00813065071284497,-0.00023264897282931644,18753
0.5,1,1,3,Ucal,context_0,0.026203755497176566,0.023305553719877508,0.023349247765002974,0.007040898429812695,0.00702890065525709,3.241114541495896e-05,0.005330596454152533,0.005196391253817126,0.006821139267933238,-0.0003539610692270419,10740,0.005510679360142046,0.007287881071580799,0.0002804225168413057,4255,0.005398913706390633,0.007173392080679127,0.00034554099765498974,9882
0.5,1,1,3,Ucal,context_1,0.016894130181434805,0.018069806712591667,0.01711762763774452,0.008988107697025079,0.008962564505010451,-0.0006006010138782044,0.0074052414814450235,0.00728529575921488,0.00887769634347888,-0.00029859851311425656,9740,0.0075597072262272745,0.009164983272753094,-0.0007310909764915351,3793,0.007470891663449591,0.009033707688548425,-0.0008763935884750356,8871
0.5,1,1,3,Ucal,pooled,0.008942339321341114,0.0077773672419817795,0.008196111424011917,0.00796357934651552,0.0079485239900519,-0.0002675403026678657,0.006313662531254561,0.00618984486136469,0.00779920889272887,-0.00032763141607574655,20480,0.006476380490368347,0.008172554114454372,-0.00019630097722075508,8048,0.006379051095452117,0.008053403799199287,-0.00023248820906177314,18753
0.5,1,1,4,Ucal,context_0,0.015991172689827717,0.019598087495591304,0.019632232187255228,0.0071013067112003165,0.007088500924789987,-8.158138009921749e-05,0.005390787021487109,0.005231937718208276,0.006858944862175237,-0.0004902774138546079,10740,0.005388535870858561,0.007189920597127502,0.0002310650451623175,4255,0.005564397643136486,0.007326556071037311,0.0002279799296604528,9882
0.5,1,1,4,Ucal,context_1,0.013703039284408374,0.01828581561795495,0.01722952246070963,0.009026832997002885,0.009019191667462168,-0.0006328023356727895,0.007468595358792016,0.007541276532697665,0.009110377796708551,-0.0005811051289633191,9740,0.0075946480405069796,0.009167917901123394,-0.0005486183066874734,3793,0.007334897640881309,0.00887478008408864,-0.0007255585993737866,8871
0.5,1,1,4,Ucal,pooled,0.005433379908580445,0.0053808424996311605,0.005717598309470802,0.008013713193870326,0.008006710291666306,-0.00034277624248940186,0.0063753520262243004,0.0063302267833023505,0.007929694705063639,-0.0005334737978955672,20480,0.006428270396141421,0.008122145221140476,-0.0001363975484716608,8048,0.006401922598076726,0.008058934635521839,-0.00022308604863969852,18753
0.5,1,2,0,Ecal,context_0,0.022651638762538288,0.02081238307817268,0.021513017249648353,0.010313142490160597,0.010307657964097753,0.00021182172179522434,0.008144291052647672,0.008213604336395066,0.010304017492243469,0.00017317105047919107,10140,0.00802263741349738,0.010261927266636228,0.00015525529086440502,3992,0.008120904020267937,0.010345120378734834,0.0002783373887942992,9287
0.5,1,2,0,Ecal,context_1,0.023346088054945237,0.022078872033993693,0.021075581911043032,0.009803876588540041,0.009779470456523656,3.211055028183968e-05,0.007510895354242278,0.0068942990247700614,0.009207921563159058,-0.00018685837663580417,10340,0.007898012978867407,0.01020702408379986,0.00024506535469776106,4200,0.008014416187838925,0.010277634192944592,0.0001773165850302302,9433
0.5,1,2,0,Ecal,pooled,0.00914148146980642,0.006390050076631019,0.00638424765210923,0.010055532947209263,0.010040985169746377,0.00012091574790320943,0.007823891088985608,0.007547509760115645,0.009750617496797532,-8.601619265391492e-06,20480,0.00795874305003963,0.010233778662154691,0.00020130048960709246,8192,0.008067244847014578,0.010311114118555382,0.00022743304894886848,18720
0.5,1,2,1,Ecal,context_0,0.023205084578271442,0.021154735976992925,0.021355745577318848,0.010361256789319498,0.010360727809752161,0.0002197130526398466,0.008190197671852957,0.008056272141988109,0.010206214270942074,-4.408042730958269e-05,10140,0.00833666443503751,0.010534508513598861,0.0004707489812182998,3992,0.008273465632894933,0.010456067842730057,0.0003998283169665429,9287
0.5,1,2,1,Ecal,context_1,0.025806194992486525,0.023119184033149227,0.022118262947356464,0.009952658827362152,0.009936259470967003,-8.548705130834153e-05,0.007700374694851499,0.007187681683704862,0.009465595295818701,-0.00024235102760549672,10340,0.00785373826688599,0.010079704313137058,-0.0002013643001694055,4200,0.008194079638423148,0.01042998797778139,0.00013805349360091883,9433
0.5,1,2,1,Ecal,pooled,0.011371322768873756,0.007831128716746454,0.0077681237997284675,0.010154569607052376,0.010146421041049106,6.532914624319919e-05,0.007942423232545565,0.007617735748499399,0.009832288479790919,-0.0001441838456230471,20480,0.00808907045234264,0.010301332531916785,0.0001261596523818298,8192,0.00823346306420624,0.010442926209927665,0.00026792009534218754,18720
0.5,1,2,2,Ecal,context_0,0.025274719507199315,0.020433322916475666,0.020626715640390935,0.01032415993777803,0.010323022291319884,0.00012610385223769466,0.008190631308273957,0.008179099136629165,0.010279177017962281,-4.69867415593926e-05,10140,0.008125028355543563,0.010287285406146672,0.0005532044922944181,3992,0.008231422005784233,0.010389124935861813,0.0001315041823761705,9287
0.5,1,2,2,Ecal,context_1,0.01244826888436761,0.017496635254425408,0.016384820164276285,0.009776161934305201,0.00978213134040747,5.600044233964172e-06,0.0075356606033535525,0.007045590848710597,0.009302769319212418,-7.550788383995772e-05,10340,0.007894975974978435,0.01006336381640895,8.124980809433119e-05,4200,0.00791286792893223,0.010167196783793554,6.082393568639827e-05,9433
0.5,1,2,2,Ecal,pooled,0.007959109493361295,0.003430702183065964,0.00416849699908267,0.010046957959865004,0.010049935746767425,6.514761934451794e-05,0.007859317738282042,0.007606810284232779,0.009786205552870797,-6.138657608971698e-05,20480,0.008007081578398356,0.010172481856720594,0.0003112355379926157,8192,0.00807090274259273,0.010277295434875707,9.58884362744279e-05,18720
0.5,1,2,3,Ecal,context_0,0.024263593301706486,0.02048008632372346,0.020825501432928828,0.010279776197793333,0.010268038177176099,0.0003348488733347395,0.008095706364893833,0.008008746342840043,0.010196022924159321,0.0002179966207145469,10140,0.008227078510048932,0.0103734234960753,0.0008529469805708032,3992,0.0081341834856181,0.010330967990612033,0.0002397303417833652,9287
0.5,1,2,3,Ecal,context_1,0.015072367663560678,0.019573039579316706,0.018509872733200095,0.009679937181126029,0.009659277612093911,5.9132463802723646e-05,0.007408095420377179,0.006938833182919014,0.009267574063407905,-0.00010116787814684717,10340,0.007916843554093724,0.010058756990925065,0.00018067545479252226,4200,0.007695960296207555,0.009963281974516196,0.00018072951390358318,9433
0.5,1,2,3,Ecal,pooled,0.009446693059877172,0.005711350347965188,0.005655413193324366,0.009976350709386739,0.009960685430938315,0.00019537914245798782,0.007747881897201021,0.007468565577528352,0.009727265052080724,5.6855950879253216e-05,20480,0.008068022502357053,0.010212095453884018,0.0005082765205770556,8192,0.007913363007748994,0.010145691164232118,0.00020999984982877204,18720
0.5,1,2,4,Ecal,context_0,0.022235575103920012,0.021056804378726902,0.021281612131595927,0.01024273521115571,0.010250166154824523,0.00023296522972774046,0.008075159292020207,0.0080630680917224,0.010196855133886153,-9.279819370726862e-06,10140,0.008341392520852461,0.01050237421687545,0.0006135639796156682,3992,0.007973921187306242,0.01018122396669357,0.00033386052296622984,9287
0.5,1,2,4,Ecal,context_1,0.021380112466849698,0.019901181942791026,0.019024648004819032,0.009855061475205722,0.009839256744834626,-0.00012200100901616866,0.007626760120570463,0.007139741988200514,0.009391490770846144,-0.00019134989285722693,10340,0.008054209810105108,0.010300615675015641,-0.0002076011301860923,4200,0.007970285912223147,0.010164824376072504,-7.87104316964883e-06,9433
0.5,1,2,4,Ecal,pooled,0.0056984933869080965,0.005156839062225508,0.005117683358854391,0.010046632441238233,0.010042705056226108,5.340737942794865e-05,0.00784833887217794,0.0075968966117216045,0.009790240509187243,-0.00010120387014467269,20480,0.00819415529122125,0.01039893355820709,0.00019255647703175782,8192,0.007972089373745406,0.010172960219987988,0.0001616621328294914,18720
0.5,1,2,0,Ucal,context_0,0.02060419559109854,0.020517309109961177,0.020906760121758922,0.01033798662607731,0.010337207697442747,0.0001309928372314623,0.008166692841762593,0.008213630394323103,0.01030628091408375,5.8814893518914365e-05,10140,0.008082254084278801,0.010318406679894298,4.7799709340732895e-05,3992,0.008151739976134484,0.010381020874465083,0.00024556065415673716,9287
0.5,1,2,0,Ucal,context_1,0.023783479772592816,0.021411164583323504,0.020380583817426096,0.009830729407097838,0.009805454685479541,3.41433540831339e-05,0.007547653453036939,0.00697868760005072,0.00927561188867177,-0.00019065724538073548,10340,0.007866358101545345,0.010192755835707343,0.0002279211500925677,4200,0.008029424617686808,0.010278031870827894,0.00019428026230075156,9433
0.5,1,2,0,Ucal,pooled,0.008973126432772243,0.0061296829915448384,0.006243802436112424,0.010081393164932076,0.010068734741207418,8.200202318025372e-05,0.007853554943680214,0.007590129003074253,0.009785913837777115,-6.71393016091315e-05,20480,0.007971565225943777,0.010253986081067978,0.00014014712769494508,8192,0.00809010531928422,0.010329124759544698,0.0002197204866152034,18720
0.5,1,2,1,Ucal,context_0,0.02269874740229357,0.020788854126235923,0.02096053844170564,0.01034494321864701,0.010341424613053403,0.00017587703055884247,0.008175697643568323,0.008058802251514834,0.010205748628953994,-7.745740270238422e-05,10140,0.008362020862350364,0.010527781564780821,0.00037812281825499446,3992,0.008223239044025357,0.010418329937901993,0.00036554495010076123,9287
0.5,1,2,1,Ucal,context_1,0.027338545520901703,0.02331959171568854,0.022362942122190088,0.009999771504976489,0.009982952460921329,-0.00018662525100751368,0.007744073358723016,0.007250878242577644,0.009524071428430429,-0.00026814674623526735,10340,0.007913933853574452,0.01012528659724575,-0.00041173089606066546,4200,0.008209060470200502,0.010465325984352656,2.9619396930280273e-06,9433
0.5,1,2,1,Ucal,pooled,0.009911923370248805,0.007486592896117826,0.007678207889063491,0.010170339878593343,0.010160438184682033,-7.492888330215944e-06,0.007957362714031765,0.00765089530559635,0.009861581526736529,-0.00017373317477904494,20480,0.008132288753358807,0.01032142428162075,-2.6831478635358508e-05,8192,0.008216094466734231,0.010442011225624702,0.00018283952610630892,18720
0.5,1,2,2,Ucal,context_0,0.026279029756437144,0.021317824647094693,0.021490875684363565,0.010362007594835791,0.010363542950196765,7.697669928780109e-05,0.008218881546893634,0.008175709309456852,0.010287651062959804,-0.00011377023051711464,10140,0.008148728289411876,0.01032013250669716,0.0004528020200635006,3992,0.008296174353125586,0.010461193616702051,0.00012369568148713918,9287
0.5,1,2,2,Ucal,context_1,0.013482450038453418,0.016751864382753695,0.01563830070766643,0.009777443871906575,0.009779337033911968,-3.697658156190503e-05,0.007541473624157214,0.006985591943564913,0.009249843694311314,-9.36622027041142e-05,10340,0.007971710899756068,0.010119826429831197,5.0885879567691255e-05,4200,0.007959243158749517,0.01020332949610371,-1.3960893459907963e-05,9433
0.5,1,2,2,Ucal,pooled,0.008980989481177898,0.004657361845906867,0.005362400562553863,0.010066309035378878,0.01006858742410376,1.933401694035838e-05,0.007876218225409834,0.007574839506560238,0.00976367995984333,-0.00010361803288105875,20480,0.008057972303504357,0.010217436520022716,0.0002467414988132077,8192,0.008126394868267175,0.01033125599653089,5.4330592198918264e-05,18720
0.5,1,2,3,Ucal,context_0,0.02292849439797076,0.020378223016588343,0.020696115697538046,0.010284097145172824,0.010271357631475929,0.0003313090596711525,0.008092327055105855,0.008007945412773587,0.010201936680226563,0.00024119359487024755,10140,0.00821007702514559,0.01039070019070717,0.000760612921613849,3992,0.008133844442082334,0.010327980827393345,0.0002451660421419108,9287
0.5,1,2,3,Ucal,context_1,0.01753296416412002,0.020063504178173083,0.019077520214603017,0.009717928084143635,0.00970099593707543,-1.4023680353509774e-05,0.007454869162288336,0.006922080409235719,0.009252730265695005,-0.00017300143773078458,10340,0.00792462680754917,0.01005186598930907,0.00022533034728396505,4200,0.00782972907922553,0.010079171192493474,5.366879237029252e-05,9433
0.5,1,2,3,Ucal,pooled,0.008673401603371782,0.0065075054527569945,0.006352505990669192,0.009997703431042745,0.009983391815064739,0.00015662426526257662,0.00776987225124625,0.007459710835792066,0.00972269867601483,3.2073641887109264e-05,20480,0.008063728036631801,0.010216981483935683,0.0004861760548919847,8192,0.007980600840702621,0.010202605758696205,0.00014867065981842385,18720
0.5,1,2,4,Ucal,context_0,0.02127207355719319,0.021075057462212814,0.021302575089990197,0.010277015674686732,0.010279091069200446,0.00014376813866590331,0.008113688631628665,0.008055920419843474,0.010192307679510043,-1.7589811213623138e-05,10140,0.008486944967451579,0.01062427654702362,0.0003985403710323011,3992,0.008016319230842272,0.010220234547166843,0.0002104332469001812,9287
0.5,1,2,4,Ucal,context_1,0.02305341877149813,0.01983008806707734,0.01895145132885573,0.009863325313616209,0.009849844807668042,-0.00017411148770217112,0.007639362452640997,0.007135005611241786,0.009384621279056335,-0.00025436707972269684,10340,0.008025795921594614,0.010273246086927385,-0.0002569194231182337,4200,0.008020156385691209,0.01020554226150576,-4.9269321875848714e-05,9433
0.5,1,2,4,Ucal,pooled,0.005903017165295104,0.004928975661226,0.004957931013884951,0.01006775252846071,0.010062372009422857,-1.7029639079746746e-05,0.007873753168072128,0.007590966361203755,0.009784520698030975,-0.00013713458447455195,20480,0.008250516013276865,0.010444304875587562,6.248920703910699e-05,8192,0.008018252771530841,0.010212831110700977,7.956923347794348e-05,18720
0.5,1,3,0,Ecal,context_0,0.020913070795040217,0.021057497433273356,0.021330101085714252,0.02984305679167575,0.02975940327979035,0.0005770313145358705,0.02051506617437295,0.02083509349582081,0.02972396234862628,0.002700643234713349,10020,0.020878906407045008,0.030478003388519935,-0.0014878829102372517,3784,0.02000978062687668,0.02970974055277125,-0.000907364674179468,9071
0.5,1,3,0,Ecal,context_1,0.013977396383726155,0.015185179658756865,0.015080707556886865,0.026467489011089657,0.026463870786960213,0.0005724363311698543,0.016325188782812153,0.01641743357451793,0.02645226215224056,0.002393205303798499,10460,0.016387537953903877,0.026677865031433393,-0.0011876685872494457,4150,0.01619716727399513,0.026392809419034314,-0.0006559386470950056,9558
0.5,1,3,0,Ecal,pooled,0.006582013466689253,0.00679972644289052,0.0067388754379354,0.028108883330773923,0.028076235805424957,0.0005746706751635967,0.018362547057836135,0.0185788082039835,0.028052967033480057,0.0025436217133574246,20480,0.01852962747075364,0.02849028292193194,-0.0013308512187324125,7934,0.01805363921151129,0.028007919318337966,-0.0007783652664349143,18629
0.5,1,3,1,Ecal,context_0,0.016879949703258894,0.020553569215438,0.0209161035188034,0.029875861504021013,0.0299501391499203,0.0007759823590679898,0.020563813965502983,0.02098109817611957,0.029916640658067734,0.0046461560538488475,10020,0.019306712278832405,0.029051587053486757,-0.0025912827032423297,3784,0.020627278301517015,0.03017466509759102,-0.002094418856445398,9071
0.5,1,3,1,Ecal,context_1,0.027367241467297347,0.021712733012594677,0.02232342675379647,0.02655808844072162,0.02650844264737905,0.00036987425399976866,0.016360739819571073,0.01687727294360104,0.02670742941295595,0.00207962160110901,10460,0.01625284470079175,0.026624413901527626,-0.0002973128289702427,4150,0.015842307957840668,0.026365856045668674,-0.0012115372187389967,9558
0.5,1,3,1,Ecal,pooled,0.008314131086224214,0.00939739319334298,0.008640977995155267,0.028171379659882253,0.028192319549501285,0.0005673472659980587,0.01840451511213729,0.01888510149974536,0.028277561086589742,0.0033353186331623874,20480,0.017709340152683082,0.027782017028199334,-0.0013913866888449057,7934,0.018172248694728752,0.028220475558792705,-0.0016414378755447707,18629
0.5,1,3,2,Ecal,context_0,0.029521309692056255,0.02265435685917514,0.022752069656648728,0.02969328371081959,0.029688610397309245,0.0003905525741681375,0.020281058170104938,0.021041001175379683,0.029994706017623503,0.0036951630642105956,10020,0.01986996538791388,0.029541160665461957,-0.002181366191346033,3784,0.01961309941968691,0.029423785539665157,-0.0021868982583221953,9071
0.5,1,3,2,Ecal,context_1,0.01812502261484608,0.019932756249166194,0.01967515670397616,0.026564764108853514,0.026561775014099516,0.001313713413886097,0.016320281548752952,0.01657051940895546,0.026632104253033122,0.003218286820147792,10460,0.015869346838220055,0.026358928140883996,3.6906738238162307e-06,4150,0.016242220346722538,0.026580441170891055,-0.000201796468750319,9558
0.5,1,3,2,Ecal,pooled,0.013188582794951222,0.009433156181119715,0.008654255560365687,0.0280860294595959,0.028091603653736308,0.0008648197589629773,0.018246237912365532,0.01875773753881731,0.02827728343668525,0.0034516022481511756,20480,0.017777380691514917,0.02787664529150197,-0.0010384387914903644,7934,0.01788359906113876,0.027964947948987028,-0.0011684000617078847,18629
0.5,1,3,3,Ecal,context_0,0.019853143100245524,0.020037118917447017,0.020215352714177626,0.029879398355329195,0.029817012944289147,0.00027827507094607326,0.020531254769674417,0.0211588988407792,0.03004704559816256,0.00312529602859489,10020,0.01982427830463295,0.02971569975936452,-0.0013334760363617358,3784,0.020132864884462972,0.029762499459280254,-0.0021942509797196075,9071
0.5,1,3,3,Ecal,context_1,0.022296942117099493,0.020217687832152418,0.02074738643124426,0.026717363589083096,0.02671304055931476,0.000467009719699197,0.01656185349823154,0.01677344516970317,0.026622737194404777,0.0019696990175824434,10460,0.016828864108636436,0.026943167802710815,-0.0011079405423208891,4150,0.016214359993651763,0.026722877776337767,-0.0004936605532109725,9558
0.5,1,3,3,Ecal,pooled,0.010048457547096863,0.008925371011793852,0.008567834454523148,0.0282549259315757,0.028231683298447736,0.0003752361276615356,0.018492003660514043,0.018919062639633923,0.028298106833352675,0.0025350838833219313,20480,0.018257481113634018,0.028265484531218205,-0.0012155062480746783,7934,0.018122393589902152,0.028202957667151623,-0.001321727317871439,18629
0.5,1,3,4,Ecal,context_0,0.0231962256118084,0.022388169799039015,0.02290456053094535,0.029789740258273082,0.02979756325261892,0.000603472326948343,0.02046879967802861,0.021056672280836485,0.029877435353360588,0.0037576608515963584,10020,0.01981934322138764,0.0295021927109282,-0.002311007644445586,3784,0.02009034744032543,0.029812822064730612,-0.0016649188984092234,9071
0.5,1,3,4,Ecal,context_1,0.014366743370536903,0.016603681525375055,0.016811468373853455,0.02634746889244106,0.026338726438780505,0.0006680499337791153,0.01606037858312531,0.016417341112349732,0.026389010534862173,0.0020246279709055363,10460,0.015672587009079485,0.025994597658282145,-0.0011763438887624855,4150,0.015838104778626745,0.02645522051851709,-1.5730345023429203e-05,9558
0.5,1,3,4,Ecal,pooled,0.010721605802086972,0.00969179975420555,0.008947966300990364,0.028021298314319078,0.02803098937211356,0.0006366486040115853,0.01820400531921597,0.018687170131306628,0.02809574963063142,0.0028725278471029014,20480,0.01765031898631342,0.027667491492314497,-0.0017175044195798352,7934,0.0179086449678086,0.02809013402035309,-0.0008187680479469644,18629
